[																									
]																									
殠	ch		ou		4	c		au		3											&k&s	&y	u	&u	None&None&None&None
殡	b		i	n	4	b		a	n	3															
毃	q	i	ao		1	k		o	k	8											&k	&y	a&o	ku&u	None&None
毄	j		i		1	g		i	k	7	k	y	e	k	None						&g&k	&y	e&i&u	i&ki&ku	None&None&None&None
毾	t		a		4	t		aa	p	8															
氲		i	u	n	1		u	a	n	1													u	n	None
氳		i	u	n	1		u	a	n	1			o	n	None								u	n	None
滌	d		i		2	d		i	k	9	ch		e	k	None	s		a	ch	8	d&z	&y	e&o	ki&u	None&None
滚	g		u	n	3	g&k	u	a	n	2&2											k		o	n	None
滫	x	i	u		3	s		au		1&2											s	y	u	&u	None&None
滬	h		u		4			u		6	h		o		None						k		o		None
滭	b		i		4	b		a	t	7	ph		i	l	None						h		i	chi&tsu	None&None
滮	b	i	ao		1	b	i	u		1												y	u	&u	None&None
滯	zh		i		4	z		ai		6	ch		ey		None	s		ê		4	t		a	i	None
滰	j	i	a	ng	4																				
滱	k		ou		4	k		au		3															
滲	sh		e	n	4	s		a	m	3						r	ư	ơ	m	3	s		i	n	None
滳	sh		a	ng	1																				
滴	d		i		1	d		i	k	7	c		e	k	None	nh		i	ch	7	t		e	ki	None
滵	m		i		4	m		a	t	9	m		i	l	None										
滶			ao		2	ng		ou		4															
滷	l		u		3	l		ou		5	l		o		None						r		o		None
滸	h		u		3			u		2	h		o		None						k		o		None
滹	h		u		1	f		u		1											k		o&u		None&None
滺		i	ou		1																				
滻	ch		a	n	3	c		aa	n	2											s		a&e	n	None&None
滼	f		a	n	4																				
滽		i	o	ng	1		i	u	ng	4												y	o&u	&u	None&None
滾	g		u	n	3	g&k	u	a	n	2&2	k		o	n	None	c		u	n	5	k		o	n	None
滿	m		a	n	3	m		u	n	5	m		a	n	None	m		a	n	6	b&m		a	n	None&None
漀	q		i	ng	3																				
漁		i	u		2		i	u		4			e		None	ng		ư		1	&r	y	o	&u	None&None
漂	p	i	ao		4	p	i	u		1&3	ph	y	o		None	ph		êu		2		y	o	u	None
漃	j		i		4	z		i	k	9															
漄		i	a		2								ay		None						g		a	i	None
漅	ch		ao		2	c		aau		4															
漆	q		i		1	c		a	t	7	ch		i	l	None						s		i	tsu	None
漇	x		i		3	s		aai		1															
漈	j		i		4	z		ai		3											s		a&e	i	None&None
漉	l		u		4	l		u	k	9	l		o	k	None	l		ô	c	8	r		o	ku	None
漊	l		ou		2	l		au		4						s		âu		1	r		o&u	&u	None&None
漌	j		i	n	3						k		u	n	None						k		i&o	n	None&None
漍	g	u	o		2																k		a	ku	None
漎	c		o	ng	2	c&s		u	ng	2&4															
漏	l		ou		4	l		au		6	l	w	u		None	l		âu		4	r		o	u	None
漐	zh		i		2																				
漑	g		ai		4	k		oi		3	k		ay		None	ng		ây		3	g&k		a	i	None&None
漒	q	i	a	ng	2																				
演		i	a	n	3		i	i	n	2&5		y	e	n	None	d	i	ê	n	6			e	n	None
漕	c		ao		2	c		ou		4	c		o		None						s		o	u	None
漖	j	i	ao		4	g		aau		3											&k	&y	o	u	None&None
漗	c		o	ng	1																				
漘	ch		u	n	2	s		eo	n	4											s&z		i	n	None&None
漙	t	u	a	n	2	t	i	u	n	4	t		a	n	None										
漚			ou		1			au		1&3	k	w	u		None								o&u	&u	None&None
漛	t		e	ng	2																d&t		o	u	None&None
漜		i	e		3																				
漝	x		i		2																				
漞	m		i		4																				
漟	t		a	ng	2																				
漠	m		o		4	m		o	k	9	m		a	k	None	m		a	c	8	b		a	ku	None
漡	sh		a	ng	1																				
漢	h		a	n	4	h		o	n	3	h		a	n	None	h		a	n	3	k		a	n	None
漣	l	i	a	n	2	l		i	n	4	l	y	e	n	None	l		ă	n	1	r		a&e	n	None&None
漤	l		a	n	3	l		aa	m	5															
漥		u	a		1		u	aa		1															
漦	ch		i		2	l		ei		4											g&r&t		a&i	&i	None&None&None
漧	g		a	n	1	g		o	n	1															
漨	f		e	ng	2											v		u	ng	2					
漩	x	u	a	n	2	s	i	u	n	4											s&z		e	n	None&None
漪		i	i		1		i	i		1&2			uy		None								i		None
漫	m		a	n	4	m		aa	n	6	m		a	n	None	m		a	n	1	m		a	n	None
漬	z		i		4	z		i		3	c		i		None						s		i		None
漭	m		a	ng	3	m		o	ng	5	m		a	ng	None						b&m		o	u	None&None
漮	k		a	ng	1	h		@	ng	1															
漯	l	u	o		4	l&t		aa&eoi&o	&k&p	5&8&8											r&t		o&u	i&u	None&None
漰	p		e	ng	1	p		aa	ng	1&4	p	w	u	l	None						&h	&y	o	u	None&None
漱	sh		u		4	s		au&ou		3&3	s	w	u		None						s	&y	o&u	u	None&None
漲	zh		a	ng	3	z		oe	ng	2&3	ch		a	ng	None	tr	ư	ơ	ng	3	t	y	o	u	None
漳	zh		a	ng	1	z		oe	ng	1	c		a	ng	None						s	y	o	u	None
漴	zh	u	a	ng	4											s		o	ng	2					
漵	x		u		4	z		eoi		6															
漶	h	u	a	n	4		u	aa	n	6											g&k		a	n	None&None
漷	h	u	o		3	g&k	u	o	k	8&8															
漸	j	i	a	n	4	z		i	m	1&6	c&ch		a&e	m	None&None	t	i	ê	m	4	s&z		a&e	n	None&None&None
漹		i	a	n	1																				
漺	sh	u	a	ng	3																				
漻	l	i	ao		2	l	&i	au&u		4&4											r	&y	o&u	&u	None&None&None
漼	c	u	i		3	c		eoi		2&4	ch		oy		None	d	ô	i		2	s&z		a&u	i	None&None&None
漾		i	a	ng	4		i	oe	ng	6		y	a	ng	None							y	o	u	None
潀	c		o	ng	2	c		u	ng	4											s		o	u	None
潂	h		o	ng	2																				
潃	x		u	n	2	s		au		1															
潄	sh		u		4																				
潅	g	u	a	n	4																k		a	n	None
潆		i	i	ng	2		i	i	ng	4															
潇	x	i	ao		1	s	i	u		1															
潈	z		o	ng	5																				
潉	k		u	n	5																				
潊	x		u		4																				
潋	l	i	a	n	4	l		i	m	6															
潌	zh		i		4																				
潍		u	ei		2		u	ai		4															
煹	g		ou		4																k		o&u	&u	None&None
煻	t		a	ng	2	t		o	ng	4															
煼	ch		ao		3																				
煽	sh		a	n	1	s		i	n	3	s		e	n	None	ph	i	ê	n	3	s		e	n	None
煾			e	n	1																				
煿	b		o		2																				
熀	h	u	a	ng	3	f		o	ng	2		y	e	p	None						&k	&y	o	u	None&None&None
熁	x	i	e		2																				
熂	x		i		4																				
熃		u	u		4																				
熄	x		i		1	s		i	k	7	s		i	k	None	t		ă	t	7	s		o	ku	None
熅		i	u	n	4		u	a	n	1&3			o	n	None	&đ		ao&u	&n	2&2			o&u	n	None&None
熆	h		e		2																				
熇	h		e		4	h		aau&o&u	&k	2&8&9	h	&y	o	&k	None&None						k		a&o	ku&u	None&None&None
熈	x		i		1																k		i		None
熉		i	u	n	2							w	u	n	None										
熊	x	i	o	ng	2	h		@	ng	4		w	u	ng	None	h		u	ng	2		y	u	u	None
熋	n		ai		2																				
熌	sh		a	n	3																s		e	n	None
熍	q	i	o	ng	5																				
熎		i	ao		4																				
熏	x		u	n	1	f		a	n	1	h	w	u	n	None						k		u	n	None
熐	m		i		4																				
熑	l	i	a	n	2											m&r	&u	i	&m	1&6					
熒		i	i	ng	2		i	i	ng	4	h	y	e	ng	None						&k	&y	e&o	i&u	None&None&None
熓		u	u		3																				
熔	r		o	ng	2		i	u	ng	4		y	o	ng	None							y	o	u	None
熕	g		o	ng	1																k		o	u	None
熖		i	a	n	5																		e	n	None
熗	q	i	a	ng	4	c		oe	ng	3															
熘	l	i	u		1																				
熙	x		i		1	h		ei		1	h		uy		None	h		ây		1	k		i		None
熦	j	u	e		2																				
爳	h		a	n	5																				
爾			er		3		i	i		5			i		None	nh		ai		6	n&z		i		None&None
牄	q	i	a	ng	1	c		oe	ng	1															
牓	b		a	ng	3	b		o	ng	2	p		a	ng	None						b&h		o	u	None&None
牔	b		o		2						p		a	k	None						h		a	ku	None
犒	k		ao		4	h		ou		3	h		o		None						k		o	u	None
犓	ch		u		2	c		o		1											s	&y	u	&u	None&None&None
犔	x		i		4																				
犕	b		ei		4																				
犖	l	u	o		4	l		o	k	8	l		a	k	None						r		a	ku	None
犗	j	i	e		4	g		aai		3															
獌	m		a	n	4																				
獍	j		i	ng	4	g		i	ng	3												y	o	u	None
獎	j	i	a	ng	3	z		oe	ng	2											s	&y	o	u	None&None
獏	m		o		4																&b	&y	a	ku	None&None
獐	zh		a	ng	1	z		oe	ng	1	c		a	ng	None						s	y	o	u	None
獑	ch		a	n	2	c		aa	m	4															
獒			ao		2	ng		ou		1&4			o		None	ng		ao		1	g		o	u	None
獔	h		ao		2																				
獕	c	u	i		1																				
瑠	l	i	u		2	l		au		4	l	y	u		None						r	&y	u	&u	None&None
瑡	sh		i		1																				
瑢	r		o	ng	2		i	u	ng	4		y	o	ng	None							y	o&u	&u	None&None
瑣	s	u	o		3	s		o		2	s	w	ay		None						s		a		None
瑤		i	ao		2		i	u		4		y	o		None	d&r		ao&ơ	&m	1&1		y	o	u	None
瑥		u	e	n	1								o	n	None										
瑦		u	u		3																		o&u		None&None
瑧	zh		e	n	1																s		i	n	None
瑨	j		i	n	4						c		i	n	None						s		i	n	None
瑪	m		a		3	m		aa		5	m		a		None	m		a		6	b&m		a&e		None&None
瑫	t		ao		1																t		o	u	None
瑭	t		a	ng	2	t		o	ng	4	t		a	ng	None						d&t		o	u	None&None
瑮	l		i		4	l		eo	t	9											r		i	chi&tsu	None&None
瑯	l		a	ng	2	l		o	ng	4	l		a	ng	None						r		o	u	None
瑰	g	u	i		1	g	u	ai		1&3	k		oy		None						k		a	i	None
瑱	zh		e	n	4	t&z		a&i	n	3&3	c		e	n	None						s&t		e&i	n	None&None&None
瑲	q	i	a	ng	1	c		oe	ng	1	ch		a	ng	None						s	&y	o	u	None&None
瑳	c	u	o		1	c		o		1	ch		a		None						s		a		None
瑴	j	u	e		2																				
瑵	zh		ao		3	z		aau		2															
瑶		i	ao		2		i	u		4												y	o	u	None
瑷			ai		4			oi		3															
瑸	b		i	n	1																				
甂	b	i	a	n	1	b&p		i	n	1&1															
甃	zh		ou		4	z		au		3	ch	w	u		None						s	y	u	u	None
甄	zh		e	n	1	&z	&i	a	n	1&1	c&k	&y	e&i	n	None&None						k&s		e&i	n	None&None
甅																									
甆	c		i		2																s&z		i		None&None
甧	sh		e	n	1																s		i&o	n	None&None
畱	l	i	u		2	l		au		4						l	ư	u		1	r	&y	u	&u	None&None
畻	ch		e	ng	2																s&z	y	o	u	None&None
畼	ch		a	ng	4																t&z	y	o	u	None&None
畽	t		u	n	3	d&t		eo&u	n&ng	2&2											t&ts		a&o&u	&n&u	None&None&None&None
疐	zh		i		4	z		i		3											s&t		a&e&i	&i	None&None&None&None
疑		i	i		2		i	i		4			u&uy	&ng	None&None						&g	&y	i&o	&u	None&None
瘇	zh		o	ng	3	z		u	ng	2	c		o	ng	None						s&z	y	o&u	&u	None&None
瘈	ch		i		4	k&z		ai		3&3	k	y	ey		None						k&s		e	i	None&None
瘉		i	u		4		i	u		6		y	u		None							y	u		None
瘊	h		ou		2	h		au		4											g&k		o&u	&u	None&None
瘋	f		e	ng	1	f		u	ng	1	ph	w	u	ng	None	ph		o	ng	1	f		u	u	None
瘌	l		a		4	l		aa	t	8&9											r		a	chi&i&tsu	None&None&None
瘍		i	a	ng	2		i	oe	ng	4		y	a	ng	None							y	o	u	None
瘎	ch		e	n	2																				
瘏	t		u		2	t		ou		4											t&z		o&u		None&None
瘐		i	u		3		i	u		5		y	u		None										
瘑	g	u	o		1																				
瘒		u	e	n	2																g		o	n	None
瘓	h	u	a	n	4			u	n	6											t		a	n	None
瘔	k		u		4																				
瘕	j	i	a		3	g&h		aa		2&4	h		a		None						g&k		a&e		None&None&None
瘖		i	i	n	1		i	a	m	1								ô	m	3			i&o	n	None&None
瘗		i	i		4		i	i		3															
瘘	l		ou		4	l		au		6															
皶	zh		a		1						s		a		None										
皷	g		u		3	g		u		2											k		o		None
皸	j		u	n	1	g	u	a	n	1	k	w	u	n	None						k		i&u	n	None&None
皹	j		u	n	1																k		i&u	n	None&None
盠	l		i		2																r		a&e&i	&i	None&None&None
盡	j		i	n	3	z		eo	n	6	c		i	n	None	t		â	n	4	z		i	n	None
盢	x		u		4																				
監	j	i	a	n	1	g		aa	m	1&3	k		a	m	None	g	i	a	m	3	k		a	n	None
睮		i	u		2		i	u		4															
睯	h		u	n	1	m		au		6															
睰	m		a		4																b&m		a	chi&tsu	None&None
睱	x	i	a		4																g&k		a&e		None&None
睲	x		i	ng	3																s	&y	e&o	i&u	None&None
睳	h	u	i		1																k		e	&i	None&None
睴	g		u	n	4																g&k		o	n	None&None
睵	z		ai		1																				
睶	ch		u	n	3																				
睸	m		ei		4	m		ei		1						m		i		3					
睹	d		u		3	d		ou		2	t		o		None	đ		u		5	t		o		None
睺	h		ou		2	h		au		1											g&k		o&u	&u	None&None
睻	x	u	a	n	1																				
睼	t	i	a	n	4	t		ai		4															
睽	k	u	i		2	k	u	ai		4	k	y	u		None						g&k		e&i	&i	None&None&None&None
睾	g		ao		1	g		ou		1	k		o		None						k		o	u	None
睿	r	u	i		4		i	eoi		6		y	ey		None								e	i	None
瞀	m		ao		4	m		au		6											b&m		a&o&u	&ku&u	None&None&None&None&None
瞁	x		u		4																				
瞂	f		a		2	f		a	t	9															
瞃		u	o		4																				
瞄	m	i	ao		2	m	i	u		4												y	o	u	None
瞅	ch		ou		3	c		au		2															
瞆	k	u	i		4	g&k	u	ai&i		2&3											&k		i		None&None
硾	zh	u	i		4	z		eoi		6											d&ts&z		a&u	&i	None&None&None
碝	r	u	a	n	3																n&z		e	n	None&None
碞		i	a	n	2	ng		aa	m	4						&nh	&y	a&ê	m	1&3	g		a	n	None
碟	d	i	e		2	d		i	p	9	s		e	l	None						g&k&s&z		a&e	chi&tsu	None&None&None&None
碠	d		i	ng	4																				
碡	d		u		2	d		u	k	9											d&t&z		i&o	ku	None&None&None&None
碢	t	u	o		2																				
碣	j	i	e		2	k		i	t	8	k	&y	a&ey	&l	None&None						k		e	tsu	None
碤		i	i	ng	1							y	e	ng	None							&y	e&o	i&u	None&None
碥	b	i	a	n	3	b		i	n	2															
碦	k		e		4																				
碧	b		i		4	b		i	k	7	p	y	e	k	None	b&c	&ơ	i	&ch	2&7	&h	&y	a&e	ki&ku	None&None
碨		u	ei		4		u	ai&i		1&3			oy		None							&w	a&e&i	&i	None&None&None
碩	sh	u	o		4	s		e	k	9	s		e	k	None	th		a	c	8	s		e	ki	None
碪	zh		e	n	1	c&z		a&aa	&m	1&4											t		i	n	None
碫	d	u	a	n	4	d	i	u	n	3															
碬	x	i	a		2																g&k		a&e		None&None
碭	d		a	ng	4	d		o	ng	6	th		a	ng	None						d&t		o	u	None&None
碮	t		i		2																				
碯	n		ao		3	n		ou		5											d&n		o	u	None&None
碰	p		e	ng	4	p		u	ng	3											h		o	u	None
碱	j	i	a	n	3	g		aa	n	2											k&s		a&e	n	None&None&None
碲	d		i		4	d		ai		3											t		e	i	None
碳	t		a	n	4	t		aa	n	3											t		a	n	None
碴	ch		a		2	c&z		aa		1&4															
碵	t	i	a	n	5																s		e	ki	None
碶	q		i		4																				
碷	d		u	n	5																				
碸	f		e	ng	1																				
碹	x	u	a	n	4																				
磁	c		i		2	c		i		4	c		a		None						s&z		i		None&None
禇	zh		e		3																				
禈	h	u	i		1																				
禉		i	ou		3																				
禊	x		i		4	h		ai		6	k	y	ey		None						k		e	i	None
禋		i	i	n	1		i	a	n	1			i	n	None								e&i	n	None&None
禌	z		i		1																s		i		None
禍	h	u	o		4		u	o		5&6	h	w	a		None	h	o	a		4	k		a		None
禎	zh		e	n	1	z		i	ng	1	c		e	ng	None						t		e	i	None
福	f		u		2	f		u	k	7	p		o	k	None	ph		u	c	7	f		u	ku	None
禐		iu	a	n	4																				
禑		u	u		2							w	u		None						g		o&u		None&None
禒	x	i	a	n	3																				
禓		i	a	ng	2		i	oe	ng	4											&s	y	o	u	None&None
禔	zh		i		1	t		ai		4	c&s		ey&i		None&None						d&s&t&z		a&e&i	&i	None&None&None&None
禕		i	i		1		i	i		1													i		None
禖	m		ei		2	m	u	i		4											b&m		a	i	None&None
禗	s		i		1	s		i		1															
禘	d		i		4	d		ai		3											d&t		a&e	i	None&None
禙	b		ei		5																				
稦		i	i		1																				
稧	x		i		4						s		e	l	None						g&k		e	chi&i&tsu	None&None&None&None
稨	b	i	a	n	3	b		i	n	2															
稩	j		i		4																				
稪	f		u		2																				
稫	p		i		4																&h	&y	i&o	ki&ku	None&None
稬	n	u	o		4	n		o		6															
稭	j	i	e		1																k		a&e	chi&i&tsu	None&None&None
種	zh		o	ng	3	z		u	ng	2&3	c		o	ng	None	ch		o	ng	6	s	y	u		None
稯	z		o	ng	1	z		u	ng	1											s		o&u	&u	None&None
稰	x		u		3	s		eoi		1											s	y	o		None
稱	ch		e	ng	1	c		a&i	n&ng	1&3&3	ch		i	ng	None	x		ư	ng	1	s	y	o	u	None
稲	d		ao		4																t		o	u	None
稳		u	e	n	3		u	a	n	2													o	n	None
窨	x		u	n	1	&f	&i	a	m&n	1&3															
窩		u	o		1		u	o		1		w	a		None						&k	&w	a		None&None
窪		u	a		1		u	aa		1		w	a		None							&w	a		None&None
窫		i	a		4		i	aa	k	8															
窬		i	u		2		i	u		4		y	u		None						&t&z	&y	o&u	&u	None&None&None
窭	j		u		4	g&l		au&eoi		4&6															
竬	q		u		3																k		u		None
竭	j	i	e		2	g&k		i	t	8&8	k		a&e	l	None&None	k	i	ê	t	8	k		e	tsu	None
端	d	u	a	n	1	d	i	u	n	1	t		a	n	None	đ	o	a	n	1	t		a	n	None
竰	sh		ao		2																				
箁	p		ou		2																				
箂	l		ai		2																				
箃	z		ou		1																				
箄	b		i		3	b&p		aai&ei		4&6											&b&h	&y	a&e&i	&i&ki&ku	None&None&None&None&None&None
箅	b		i		4	b		ai&ei		2&3&3															
箆	b		i		4																h		e	i	None
箇	g		e		4	g		o		3	k		ay		None	c		a		3	k		a&o		None&None
箈	t		ai		2	c		i		4															
箉	g	u	ai		3																g&k		a&e	&i	None&None
箊		i	u		1																				
箋	j	i	a	n	1	z		i	n	1	c		e	n	None						s		e	n	None
箌	d		ao		4																				
箍	g		u		1	f&k		u		1&1	k		o		None						k		o		None
箎	ch		i		2	c		i		4	h		o		None						k&t&z		i&o&u		None&None&None&None
箏	zh		e	ng	1	z		a&aa	ng	1&1	c		ay	ng	None	tr		a	nh	1	s	&y	o	u	None&None
箐	q		i	ng	4	z		i	ng	1											s	&y	e&o	i&n&u	None&None&None
箑	sh		a		4	s&z		aa&i	p&t	8&9											s&z	&y	o	u	None&None&None
箒	zh		ou		3	z		au		2	ch	w	u		None						s	&y	o&u	u	None&None
箓	l		u		4	l		u	k	9															
箔	b		o		2	b		o	k	9	p		a	k	None						h		a	ku	None
箕	j		i		1	g		ei		1	k		i		None	k	i	a		1	k		i		None
箖	l		i	n	2	l		aa	m	4											r		i	n	None
算	s	u	a	n	4	s	i	u	n	3	s		a	n	None	t	o	a	n	3	s		a	n	None
箘	j		u	n	4	k	u	a	n	1&3											k		i	n	None
箙	f		u		2	f		u	k	9	p		o	k	None						f		u	ku	None
箚	zh		a		2						ch		a		None						s&t		a&o	tsu&u	None&None
箛	g		u		1	g		u		1											k		o&u		None&None
箜	k		o	ng	1	h		@	ng	1	k		o	ng	None						k		o&u	&u	None&None
箝	q	i	a	n	2	k		i	m	4	k	y	e	m	None						k		a&e	n	None&None
箞	q	i	a	n	1																k		e	n	None
箟	j		u	n	4																k		i	n	None
箠	ch	u	i		2	c		eoi		4	ch	w	u		None						s&z		u	i	None&None
管	g	u	a	n	3	g		u	n	2	k	w	a	n	None	q	u	a	n	5	k		a	n	None
箢		iu	a	n	1																				
箣	c		e		4																				
箤	z		u		2											nh		ô	t	7					
箥	b		o		3																h		a		None
箦	z		e		2	z		aa	k	8															
箧	q	i	e		4	h		aa	p	9															
箨	t	u	o		4	t		o	k	8															
箩	l	u	o		2	l		o		4															
箪	d		a	n	1	d		aa	n	1											t		a	n	None
箫	x	i	ao		1	s	i	u		1															
粶	l		u		4																r		o	ku	None
粷	j		u		2																k		i&o	ku	None&None
粸	q		i		2																				
粹	c	u	i		4	s		eoi		6	s	w	u		None	t		uy		3	s		a&u	i	None&None
粺	b		ai		4	b		aai&ai		6&6											b&h		a&e	&i	None&None&None&None
粻	zh		a	ng	1	z		oe	ng	1											t&z	&y	o	u	None&None&None
粼	l		i	n	2	l		eo	n	4	l		i	n	None						r		i	n	None
粽	z		o	ng	4	z		u	ng	2&3	c		o	ng	None						s		o	u	None
精	j		i	ng	1	z		e&i	ng	1&1	c		e	ng	None	t		i	nh	1	s	&y	e&o	i&u	None&None
粿	g	u	o		3	g	u	o		2											g&k		a&e		None&None
糁	s		a	n	3	s		aa	m	2															
綜	z		o	ng	1	z		u	ng	1&3	c		o	ng	None						s		o	u	None
綝	ch		e	n	1	s		a	m	1											r&s&t		i	n	None&None&None
綞	d	u	o		3																t		a		None
綟	l		i		4	l		i	t	9											r		e	i	None
綠	l		v		4	l		u	k	9	l		o	k	None	l		u	c	8	r	&y	o	ku	None&None
綡	l	i	a	ng	2																				
綢	ch		ou		2	c		au		4	c&t	&w	o&u		None&None						t	&y	o&u	u	None&None
綣	q	u	a	n	3	h	i	u	n	3	k	w	e	n	None	c	u	ô	n	4	k		a&e	n	None&None
綤	sh		ao		4																				
綥	q		i		2						k		i		None										
綦	q		i		2	k		ei		4	k		i		None						g&k		i		None&None
綧	zh		u	n	3	z		eo	n	2	c	w	u	n	None						s	y	u	n	None
綨	q		i		2																				
綩		u	a	n	3							w	e	n	None										
綪	q	i	a	n	4	s&z		a&i	n&ng	1&3&6											s	&y	e&o	i&n&u	None&None&None&None
綫	x	i	a	n	4	s		i	n	3	s		e	n	None						s		e	n	None
綬	sh		ou		4	s		au		6	s	w	u		None						z	y	u		None
維		u	ei		2		u	ai		4		y	u		None							&y	i&u	&i	None&None
綮	q		i		3	h&k		@&ai	&ng	2&3	k	y	ey		None						k		e	i	None
綯	t		ao		2	t		ou		4											t		o	u	None
綰		u	a	n	3		u	aa	n	2	k	w	a	n	None							w	a	n	None
綱	g		a	ng	1	g		o	ng	1	k		a	ng	None	c	ư	ơ	ng	1	k		o	u	None
網		u	a	ng	3	m		o	ng	5	m		a	ng	None	v		o	ng	6	b&m		o	u	None&None
綳	b		e	ng	1	b&m		a&aa	ng	1&1											&h	&y	o	u	None&None
綴	zh	u	i		5	z	&i	eoi&u	&t	3&6&8&9	ch		e&ey	&l	None&None						t		e	i&tsu	None&None
綵	c		ai		3	c		oi		2	ch		ay		None						s		a	i	None
綶	g	u	o		3																k	w	a		None
綷	c	u	i		4	c		eoi		3											s	&y	a&u	chi&i&tsu	None&None&None&None
綸	l		u	n	2	g&l	&u	a&aa&eo	n	1&1&4	k&l	w&y	a&u	n	None&None	l	u	â	n	1	k&r		a&i	n	None&None
綹	l	i	u		3	l		au		5											r	&y	u	&u	None&None
綺	q		i		3		i	i		2	k		i		None						k		i		None
綻	zh		a	n	4	z		aa	n	6	th		a	n	None						d&t		a&e	n	None&None
綼	b		i		4	b		i	k	7															
綽	ch	u	o		4	c		oe	k	8	c		a	k	None	x	ư	ơ	c	7	s	y	a	ku	None
綾	l		i	ng	2	l		i	ng	4	l		u	ng	None	tr		ă	ng	1	r	y	o	u	None
綿	m	i	a	n	2	m		i	n	4	m	y	e	n	None	m	i	ê	n	1	b&m		e	n	None&None
緀	q		i		1																				
緁	q	i	e		4	c		a	p	7															
緂	t	i	a	n	2	t		aa	m	1											s&t		a&e	n	None&None&None
緃	z		o	ng	1																s	y	o&u	&u	None&None
緄	g		u	n	3	g	u	a	n	2	k		o	n	None						g&k		o	n	None&None
緅	z		ou		1	z		au		1											s	&y	o&u	&u	None&None&None&None
緆	x		i		1	s		i	k	7						r		ơ		4	&s	&y	a&e&i	&ki&ku	None&None&None
緇	z		i		1	z		i		1	ch		i		None						s		i		None
緈	x		i	ng	4																				
緉	l	i	a	ng	3	l		oe	ng	5															
緊	j		i	n	3	g		a	n	2	k		i	n	None	kh		â	n	5	k		i	n	None
緋	f		ei		1	f		ei		1	p		i		None						h		i		None
緌	r	u	i		2		i	eoi		4&6		y	u		None						n&z		i&u	&i	None&None
緍	m		i	n	2						m		i	n	None						b		i	n	None
緎		i	u		4		u	i	k	9											&k	&y	i&o	ki&ku	None&None&None&None&None
総	z		o	ng	3																s		o	u	None
緑	l		v		4																r	&y	o	ku	None&None
緒	x		u		4	s		eoi		5											s&t	y	o		None&None
緔	sh		a	ng	4																				
緕	q		i		5																				
缥	p	i	ao		1	p	i	u		5															
缦	m		a	n	4	m		aa	n	6															
缧	l		ei		2	l		eoi		4															
缨		i	i	ng	1		i	i	ng	1															
缩	s	u	o		1	s		u	k	7															
缪	m		ou		2	m	&i	au&u		4&6&6															
缫	s		ao		1	s		ou		1															
罁	g		a	ng	1	g		o	ng	1															
罂		i	i	ng	1			aa	ng	1															
罯			a	n	3																				
罰	f		a		2	f		a	t	9	p		e	l	None	ph		a	t	8	b&h		a	chi&tsu	None&None&None
罱	l		a	n	3																g&n&r		a&u	n	None&None&None
罳	s		i		1	s		i		1															
罴	p		i		2	b		ei		1															
羫	q	i	a	ng	1						k		a	ng	None										
翞	j	i	a	ng	1																				
翟	d		i		2	d&z		aa&i	k	9&9	c&ch		ay&e	k	None&None						k&t&z	&y	a&e	ki&ku	None&None&None
翠	c	u	i		4	c		eoi		3	ch	w	i		None	th		uy		3	s		u	i	None
翡	f		ei		3	f		ei		2	p		i		None	ph		i		5	h		i		None
翢	d		ao		4																				
翣	sh		a		4	s		aa	p	8	s		a	p	None						s	&y	o	u	None&None
翤	ch		i		4						s		i		None										
耣	l		u	n	3																				
耤	j		i		2	z		i	k	9											s&z	&y	a&e	&ki&ku	None&None&None&None
耥	t		a	ng	1																				
聙	j		i	ng	1																				
聚	j		u		4	z		eoi		6	ch	w	i		None	t		u		4	s&z	y	u	&u	None&None&None
聛	b		i		3																				
聜	d		i		3																				
聝	g	u	o		2	g	u	i	k	7															
聞		u	e	n	2	m		a	n	4&6	m	w	u	n	None						b&m		o&u	n	None&None
聟	x		u		4																s		e	i	None
聡	c		o	ng	1																s		o	u	None
聢	d		i	ng	5																				
聣	n		i		2																				
肇	zh		ao		4	s	i	u		6	c		o		None						t	y	o	u	None
肈	zh		ao		4	s	i	u		6											d&t&z	&y	o	u	None&None&None&None
腐	f		u		3	f		u		2&6	p	w	u		None	h		u		5	f		u		None
腿	t	u	i		3	t		eoi		2	th		oy		None	th	o	ai		3	t		a	i	None
膀	b		a	ng	3	b&p		o	ng	2&4	p		a	ng	None						b&h		o	u	None&None
膁	q	i	a	n	3		i	i	m	2						c		o	m	2	g&k		a&e	n	None&None&None
膂	l		v		3	l		eoi		5	l	y	e		None						r	y	o		None
膃		u	a		4		u	a	t	7			o	l	None								o	tsu	None
膄	s		ou		4						s	w	u		None						&s	y	u	&u	None&None
膅	t		a	ng	2																d&t		o	u	None&None
膆	s		u		4	s		ou		3	s		o		None						s		o		None
膇	zh	u	i		4	d&z		eoi		3&6															
膈	g		e		2	g		aa	k	8	k	y	e	k	None						k		a	ku	None
膉		i	i		4		i	i	k	7															
膊	b		o		5	b		o	k	8	p		a	k	None						h&r		a&e	i&ku&tsu	None&None&None
膋	l	i	ao		2	l	i	u		4	l	y	o		None						r	y	o	u	None
膌	j		i		2	z		e	k	8											s		e	ki	None
膍	p		i		2	f&p		ei&u		4&4															
膎	x	i	e		2																g&k		a&e	&i	None&None
膏	g		ao		1	g		ou		1&3	k		o		None	c		ao		1	k		o	u	None
膑	b		i	n	4	b		a	n	3															
