[																									
]																									
褶	zh		e		3	d&z		aa&i	p	8&9&9	ch&s		e&u	p	None&None	ch		â	p	7	s&t	y	o&u	u	None&None&None
褷	sh		i		1	s		i		1															
褸	l		v		3	l		au&eoi		5&5	l	w	u		None						r		o&u	&u	None&None
褹		i	i		4																g&n		a&e	&chi&i	None&None&None&None
褺	d	i	e		1						ch		e	p	None						t&z	y	o	u	None&None
褻	x	i	e		4	s		i	t	8	s		e	l	None						s		e	tsu	None
褼	x	i	a	n	1	s		i	n	1															
褽		u	ei		4		u	ai		3															
褾	b	i	ao		3	b	i	u		2												y	o	u	None
褿	c		ao		2																				
襀	j		i		1																s	&y	a&e	ki&ku	None&None
襁	q	i	a	ng	3	k		oe	ng	5	k		a	ng	None							y	o	u	None
襂	s		e	n	1	s		a	m	1											s		a&e&i	n	None&None&None
襃	b		ao		1	b		ou		1											h		o	u	None
襄	x	i	a	ng	1	s		oe	ng	1		y	a	ng	None						s&z	y	o	u	None&None
襅	b		i		5																				
襔	m		a	n	3																				
覫	p		a	ng	3																				
覬	j		i		4	g		ei		3	k		i		None						k		i		None
覭	m		i	ng	2																				
覮		i	i	ng	2																				
覯	g		ou		4	g		au		3	k	w	u		None						k		o	u	None
觲	x		i	ng	1																				
觳	h		u		2	h		u	k	9	k		o	k	None						g&k		a&o	ku	None&None&None&None
謄	t		e	ng	2	t		a	ng	4	t		u	ng	None						t		o	u	None
謅	zh		ou		1	z		au		1											s	&y	o&u	&u	None&None&None&None
謆	sh		a	n	4	s		i	n	3											s		e	n	None
謇	j	i	a	n	3	g&h		i	n	1&2	k		e	n	None						k		e	n	None
謈	p		o		2	b		o	k	9															
謉	k	u	i		4																				
謊	h	u	a	ng	3	f		o	ng	1&2											k		o	u	None
謋	h	u	o		4		u	aa	k	9											&d&k&t	&y	a&e&o	ki&ku&tsu	None&None&None&None&None&None
謌	g		e		1	g		o		1	k		a		None						k		a		None
謍		i	i	ng	2		i	i	ng	4															
謎	m		i		2	m		ai		4&6	m		i		None	m		ê		1	m		e	i	None
謏	x	i	ao		3	s	&i	au&u		2&2															
謐	m		i		4	m		a	t	9	m		i	l	None						b&h		i	tsu	None&None
謑	x		i		3	h		ai		5	h	y	ey		None						g&k		a&e	&i	None&None&None&None
謒	q	i	a	ng	1	c		oe	ng	1															
謓	ch		e	n	1																				
謔	x	u	e		4		i	oe	k	9	h		a	k	None	h	ư	ơ	c	7		y	a	ku	None&None
謕	t		i		2	t		ai		4															
謖	s		u		4	s		u	k	7	s		o		None						s	y	o&u	ku	None&None
謗	b		a	ng	4	p		o	ng	3	p		a	ng	None	b		a	ng	3	b&h		o	u	None&None
謘	ch		i		2																				
謙	q	i	a	n	1	h		i	m	1	k	y	e	m	None	kh	i	ê	m	1	k		e	n	None
謚	sh		i		4	s		i		3			i	k	None						s		i		None
講	j	i	a	ng	3	g		o	ng	2	k		a	ng	None	g	i	a	ng	5	k		o	u	None
謜		iu	a	n	2							w	e	n	None						g&s		a&e	n	None&None&None
謝	x	i	e		4	z		e		6	s		a		None	t		a		4	s&z	y	a		None&None
謞	h		e		4	h		aau&o	&k	1&9											&k	&y	a&o	ku&u	None&None&None
謟	t		ao		1	t		ou		1											t		o	u	None
謠		i	ao		2		i	u		4		y	o		None	d		ao		1		y	o	u	None
謡		i	ao		2																	y	o	u	None
謢	zh		i		5																				
谿	x		i		1	k		ai		1&4	k	y	ey		None	kh		ê		1	k		a&e	i	None&None
豀	x		i		1																				
豁	h	u	o		1	k		u	t	8	h	w	a	l	None						k		a	tsu	None
豏	x	i	a	n	4	h		aa	m	5											g&k		a&e	n	None&None
豯	x		i		1																				
豰	b		o		2																				
豱		u	e	n	1		u	a	n	1															
豲	h	u	a	n	2		&i	u	n	4&4															
豳	b		i	n	1	b		a	n	1	p		i	n	None						h		a&e&i	n	None&None&None
貔	p		i		2	p		ei		4	p		i		None						h		i		None
貕	x		i		1	h		ai		4															
貖			e		4																				
賶	c		a	ng	4																				
賷	j		i		1																s		a&e&i	&i	None&None&None
賸	sh		e	ng	4	s		i	ng	6											&s&z	y	o	u	None&None&None
賹		i	i		4																				
賺	zh	u	a	n	4	z		aa	m&n	6&6											t		a	n	None
賻	f		u		4	f		u		6	p	w	u		None						f		u		None
購	g		ou		4	g&k		au		3&3	k	w	u		None						k		o	u	None
賽	s		ai		4	c		oi		3	s		ay		None						s		a	i	None
赡	sh		a	n	4	s		i	m	6															
赢		i	i	ng	2		i	e&i	ng	4&4															
赯	t		a	ng	2	t		o	ng	4															
趨	q		u		1	c		eoi&u	&k	1&7	ch	&w	o&u	&k	None&None	x		u		1	s	&y	o&u	&ku&u	None&None&None
蹆	t	u	i		3	t		a	n	3						th	u	i		5					
蹇	j	i	a	n	3	g		i	n	2	k		e	n	None	k	i	ê	ng	6	k		e	n	None
蹈	d		ao		3	d&t		ou		1&6	t		o		None	d		ao		4	d&t		o	u	None&None
蹉	c	u	o		1	c		o		1	ch		a		None	th		a		1	s		a		None
蹊	q		i		1	h		ai		4	h	y	ey		None						k		e	i	None
蹋	t		a		4	d		aa	p	9											d&t		o	u	None&None
蹌	q	i	a	ng	1	c		oe	ng	1	ch		a	ng	None						s	&y	o	u	None&None
蹍	n	i	a	n	3	n&z		i	n	2&5											d&n&t		e	n	None&None&None
蹎	d	i	a	n	1	d		i	n	1						ch		â	n	1	t		e	n	None
蹏	t		i		2	t		ai		4	c		ey		None						t		e	i	None
蹐	j		i		2	z		i	k	8											s		e	ki	None
蹑	n	i	e		4	n		i	p	9															
蹒	p		a	n	2	m		u	n	4															
蹓	l	i	u		1	l		au		4&6															
躿	k		a	ng	1																				
輽	b		e	n	4																				
輾	zh		a	n	3	n&z		i	n	2&5	c		e	n	None						d&n&t		e	n	None&None&None
輿		i	u		2		i	u		4		y	e		None							y	o		None
轀		u	e	n	1		u	a	n	1			o	n	None								o&u	n	None&None
轁	t		ao		1																t		o	u	None
轂	g		u		3	g		u	k	7	k		o	k	None						k		o	ku	None
轃	zh		e	n	1	z		eo	n	1											s		e&i	n	None&None
轄	x	i	a		2	h		a	t	9	h		a	l	None	h		a	t	8	k		a	tsu	None
轅		iu	a	n	2		i	u	n	4		w	e	n	None								e	n	None
辫	b	i	a	n	4	b		i	n	1															
遽	j		u		4	g		eoi		6	k		e		None							y	o		None
遾	sh		i		4	s		ai		6															
避	b		i		4	b		ei		6	ph		i		None	t		i		4	h		i		None
邀		i	ao		1		i	u		1		y	o		None							y	o	u	None
邁	m		ai		4	m		aai		6	m		ay		None	m		ai		4	b&m		a	i	None&None
邂	x	i	e		4	h		aai		5&6	h		ay		None						k		a	i	None
邃	s	u	i		4	s		eoi		6	s	w	u		None						s		u	i	None
還	h		ai		2	&s	i&u	aa&u	n	4&4	h&s	&w	a&e	n	None&None	h	o	a	n	2	g&k&s		a&e	n	None&None&None
邅	zh		a	n	1	z		i	n	1	c		e	n	None	ch		ê	nh	1	g&k		e	n	None&None
邉	b	i	a	n	1																h		e	n	None
鄸	m		e	ng	2	m		u	ng	4															
鄹	z		ou		1	z		au		1											s&z	y	u	&u	None&None&None
醘	k		e		1																k		o	u	None
醙	s		ou		1																				
醚	m		i		2	m		ai		4															
醛	q	u	a	n	2	c	i	u	n	4															
醜	ch		ou		3	c		au		2	ch	w	u		None	x		âu		3	s	y	u	u	None
醝	c	u	o		1	c		o		1&4						s		ay		1					
醞		i	u	n	4		u	a	n	3&5			o	n	None								u	n	None
醟		i	o	ng	4		u	i	ng	4&6															
醠			a	ng	4			o	ng	3															
醡	zh		a		4	z		aa		3											s	&y	a		None&None
醢	h		ai		3	h		oi		2	h		ay		None						k		a	i	None
醣	t		a	ng	2	t		o	ng	4															
醤	j	i	a	ng	4																s	y	o	u	None
錨	m		ao		2	m&n		aau		4&4	m	y	o		None							y	o	u	None
鍇	k		ai		3	k		aai		2											k		a	i	None
鍉	d		i		1	d&s		i	&k	4&9	s		i		None						d&t		a&e	i	None&None&None
鍊	l	i	a	n	4	l		i	n	6	l	y	e	n	None	l	uy	ê	n	4	r		e	n	None
鍋	g	u	o		1		u	o		1	k	w	a		None						k		a		None
鍌	x	i	a	n	3																				
鍍	d		u		4	d		ou		6	t		o		None						t		o		None
鍎	t		u		2																				
鍏		u	ei		2																				
鍐	z		o	ng	1	z		u	ng	1											s		o&u	&u	None&None
鍑	f		u		4	f		u	k	7											h		u	&ku&u	None&None&None
鍒	r		ou		2																&z	y	u	&u	None&None
鍓	j		i		2																				
鍔			e		4	ng		o	k	9			a	k	None						g		a	ku	None
鍕	j		u	n	1																k		u	n	None
鍖	ch		e	n	3	z		a	m	1											t		i	n	None
鍗	t		i		2						c		ey		None						d&t		a&e	i	None&None
鍘	zh		a		2	z		aa	t	8											s&z		a&e	chi&tsu	None&None
鍙	h		u		4																				
鍚		i	a	ng	2		i	oe	ng	4												y	o	u	None
鍛	d	u	a	n	4	d	i	u	n	3	t		a	n	None						t		a	n	None
鍜	x	i	a		2	d	i	u	n	3	h		a		None						g&k		a&e		None&None
鍝		i	u		2							w	u		None										
鍞	k		e	ng	1																&k&t	&y	e&o	i&u	None&None&None
鍟	x		i	ng	1	s		e	ng	3															
鍠	h	u	a	ng	2		u	o	ng	4											k		o	u	None
鍡		u	ei		3																				
鍢	f		u		4																				
鍣	zh		ao		1																				
鍤	ch		a		1	c		aa	p	8	s		a	p	None						s&t	&y	o	u	None&None&None
鍥	q	i	e		4	k		i	t	8											k		e	chi&i&tsu	None&None&None
鍦	sh		i		1																				
鍧	h		o	ng	1	g	u	a	ng	1											k		o	u	None
鍨	k	u	i		2																				
鍩	t	i	a	n	3	z		o	k	9											t		e	n	None
鍪	m		ou		2	m		au		4											b&m		o&u	&u	None&None&None
鍫	q	i	ao		1	c	i	u		4	ch		o		None										
鍬	q	i	ao		1	c	i	u		1	ch		o		None						s	y	o&u	u	None&None
鍭	h		ou		2	h		au		4											g&k		o&u	&u	None&None
鍮	t		ou		1							y	u		None	th		au		1	t	&y	o&u	u	None&None
鍯	c		o	ng	1																b&m&s		o&u	&u	None&None&None&None
鍰	h	u	a	n	2		u	aa	n	4	h	w	a	n	None						&g&k		a&e	n	None&None&None
鍱		i	e		4	&d	&i	i	p	9&9											&s	y	o	u	None&None
鍲	m		i	n	2																				
鍳	j	i	a	n	4																k		a	n	None
鍴	d	u	a	n	1																t		a	n	None
鍵	j	i	a	n	4	g		i	n	6	k		e	n	None						k		e	n	None
鍶	s		o	ng	1	s		i		1											s	&y	i&o&u	&u	None&None&None
鍷	k	u	i		2																				
鍸	h		u		2																				
鍹	x	u	a	n	1																				
鍺	d	u	o		3	z		e		2						ch		a		3	t		a		None
鍻	j	i	e		2																				
鍼	zh		e	n	1	z		a	m	1	ch&k		a&i	m	None&None	ch		â	m	1	s		i	n	None
鍽	b	i	a	n	1																h		e	n	None
鍾	zh		o	ng	1	z		u	ng	1	c		o	ng	None	ch		u	ng	1	s	y	o	u	None
鍿	z		i		1																s		i		None
鎀	x	i	u		1																s	y	u	&u	None&None
鎁		i	e		2																	y	a		None
鎂	m		ei		3	m		ei		5											b		i		None
鎃	p		ai		4																				
鎄			ai		1																				
鎅	j	i	e		4	g		aai		3															
鎆	q	i	a	n	5																				
鎇	m		ei		2																				
镡	ch		a	n	2	t		aa	m	4															
镢	j	u	e		2	f		o	k	8															
镣	l	i	ao		4	l	i	u		4															
镤	p		u		2	b		u	k	9															
镥	l		u		3																				
镦	d	u	i		4	d		eo	n	1															
镧	l		a	n	2	l		aa	n	4															
镨	p		u		3	p		ou		2															
镩	c	u	a	n	1																				
镪	q	i	a	ng	1	k		oe	ng	5															
镫	d		e	ng	4	d		a	ng	3															
閷	sh		ai		4	s		aa	t	8															
闃	q		u		4	g	u	i	k	7	k	y	e	k	None						&g	&y	a&e	ki&ku	None&None
闄		i	ao		3																				
闅		u	e	n	2	g&m	&u	a&i	k&n	4&7															
闆	b		a	n	3	b		aa	n	2											h		a&e	n	None&None
闇			a	n	4			a	m	2&3			a	m	None								a&o	n	None&None
闈		u	ei		2		u	ai		4		w	i		None						&k		i		None&None
闉		i	i	n	1		i	a	n	1													e&i	n	None&None
闊	k	u	o		4	f		u	t	8	h	w	a	l	None						k		a	tsu	None
闋	q	u	e		4	k	i	u	t	8	k	y	e	l	None						k		e	&chi&i&tsu	None&None&None&None
闌	l		a	n	2	l		aa	n	4	l		a	n	None	l		a	n	2	r		a	n	None
闍	d		u		1	d&s		e&ou		1&6	t		o		None						t&z	&y	a&o		None&None
闎	q	u	a	n	5																				
闏	f		e	ng	1																				
隬	n		i		3																				
隭			er		2																				
隮	j		i		1	z		ai		1											s		a&e	i	None&None
隯	d		ao		3																t		o	u	None
隰	x		i		2	z		aa	p	9	s		u	p	None	th		â	p	7	s	&y	i&u	tsu&u	None&None
隱		i	i	n	3		i	a	n	2			u	n	None			â	n	5			i&o	n	None&None
隲			e		2	z		a	t	7											s&t	&y	i&o	ku&tsu	None&None
隸	l		i		4	d&l		ai		6&6	l	y	ey		None						&r		e&i	&i	None&None
雖	s	u	i		1	s		eoi		1	s	w	u		None	t		uy		1	s		u	i	None
霘	d		o	ng	4																				
霙		i	i	ng	1		i	i	ng	1		y	e	ng	None							&y	e&o	i&u	None&None
霚		u	u		4																b&m		o&u	&u	None&None&None
霛	l		i	ng	2																r	&y	e&o	i&u	None&None
霜	sh	u	a	ng	1	s		oe	ng	1	s		a	ng	None	s	ư	ơ	ng	1	s		o	u	None
霝	l		i	ng	2	l		i	ng	4											r	&y	e&o	i&u	None&None
霞	x	i	a		2	h		aa		4	h		a		None						g&k		a&e		None&None
霟	h		o	ng	2																				
霠		i	i	n	1		i	a	m	1															
鞚	k		o	ng	4	h		@	ng	3											k		o&u	&u	None&None
鞛	b		e	ng	3																				
鞜	t		a		4	d		aa	p	9											t		o	u	None
鞝	sh		a	ng	4	s&z		oe	ng	2&5															
鞞	b		i	ng	3	b&p		ei&i	&ng	2&2&4											&b&h	&y	a&e&i&o	&i&u	None&None&None&None&None
鞟	k	u	o		4	k	u	o	k	8											k		a	ku	None
鞠	j		u		1	g		u	k	7	k	w	u	k	None	c		u	c	7	&k	&y	i&o	ku&u	None&None
鞡	l		a		5	l		aa		1															
韓	h		a	n	2	h		o	n	4	h		a	n	None						k		a	n	None
韔	ch		a	ng	4	c		oe	ng	3											r&t	y	o	u	None&None
韕	k	u	o		5																				
韱	x	i	a	n	1						s		e	m	None						s		e	n	None
頿	z		i		1						c		a		None										
顀	ch	u	i		2																				
顁	d		i	ng	4	d		i	ng	3															
顂	l		ai		4						l		oy		None										
顃	t		a	n	2																				
顄	h		a	n	4	h		a	m	5											g&k		a&o	n	None&None
顅	q	i	a	n	1																				
顆	k		e		1	f		o		2	k	w	a		None						k		a		None
顇	c	u	i		4						ch	w	i		None						s&z	&y	u	i&tsu&u	None&None&None&None
顈	x	u	a	n	3	g&k	&u	i	ng	2&2	k	y	e	ng	None										
顉	q		i	n	1	&h	&i	a	m	1&6															
顊		i	i		2																		i		None
颶	j		u		4	g		eoi		6	k	w	u		None						g&k		u		None&None
颷	b	i	ao		1																	y	o	u	None
餅	b		i	ng	3	b		e&i	ng	2&2						b		a	nh	3	&h	&y	e&o	i&u	None&None
餚		i	ao		2	ng		aau		4	h	y	o		None						&g&k	&y	o	u	None&None&None
餛	h		u	n	2		u	a	n	4											g&k		o	n	None&None
餜	g	u	o		3	g	u	o		2											k		a		None
餞	j	i	a	n	4	z		i	n	3	c		e	n	None						s&z		e	n	None&None
餟	zh	u	i		4	z	&i	eoi&u	&t	3&8											t		e	chi&i&tsu	None&None&None
餠	b		i	ng	3						p	y	e	ng	None						&h	&y	e&o	i&u	None&None
餡	x	i	a	n	4	h		aa	m	5&6											&k		a	n	None&None
餢	b		u		4																b&h		o&u	&u	None&None
餣		i	e		4																				
餤	t		a	n	2	d&t		aa	m	4&6											t		a	n	None
餥	f		ei		1																				
餦	zh		a	ng	1						c		a	ng	None						t	y	o	u	None
餧		u	ei		4	&n	&u	ai&oi		3&5		w	i		None						d		a	i	None
館	g	u	a	n	3	g		u	n	2	k	w	a	n	None	q	u	a	n	3	k		a	n	None
餩			e		4			a	k	7															
馘	g	u	o		2	g	u	i	k	7	k		oy	k	None						k		a	ku	None
馡	f		ei		1	f		ei		1															
馢	j	i	a	n	1																				
馣			a	n	1								a	m	None										
駴	x	i	e		4	h		aai		5											&g&k		a	i	None&None&None
駵	l	i	u		2																r	&y	u	&u	None&None
駶	j		u		2																				
駷	s		o	ng	3	s		u	ng	2															
駸	q		i	n	1	c		a	m	1	ch		i	m	None	x		ă	m	1	s		i	n	None
駹	m		a	ng	2	m		o	ng	4											b&m		o	u	None&None
駺	l		a	ng	2																				
駻	h		a	n	4	h		o	n	5&6	h		a	n	None						k		a	n	None
駼	t		u		2	t		ou		4															
駽	x	u	a	n	1	g&h	i	u	n	1&1	h	y	e	n	None						g&k		e	n	None&None
駾	t	u	i		4	d&t		eoi		3&6											t		a	i	None
駿	j		u	n	4	z		eo	n	3	c&s	w	u	n	None&None	t	u	â	n	3	s	y	u	n	None
騀			e		3																				
騁	ch		e	ng	3	c&p		i	ng	2&3	p		i	ng	None						t		e	i	None
騂	x		i	ng	1	s		i	ng	1	s		e	ng	None						&k&s	&y	e&o	i&u	None&None&None&None
騃			ai		2	ng		oi		4			ay		None						&g&s&t&z		a&i	&i	None&None&None&None&None&None
骤	zh		ou		4	z		aau&au		6&6															
骽	t	u	i		3																				
骾	g		e	ng	3	g&k		a	ng	2&2						ng		a	nh	4	&k	&y	o	u	None&None
髼	p		e	ng	2	p		u	ng	4															
髽	zh	u	a		1	z		aa		1	c	w	a		None						s		a&e		None&None
髾	sh		ao		1	s		aau		1															
髿	s	u	o		1																s	&y	a		None&None
鬀	t		i		4	t		ai		3											t		e	i	None
鬁	l		i		4	l		ei		1											r		i		None
鬂	b		i	n	4						p		i	n	None	b		â	n	3	b&h		i	n	None&None
鬴	f		u		3																b&f&r	&y	a&e&u	&ki&ku	None&None&None&None
魈	x	i	ao		1	s	i	u		1	s		o		None						s	y	o	u	None
魉	l	i	a	ng	3	l		oe	ng	5															
鮙	t		a		4																				
鮚	j	i	e		2	g		i	t	8											g&k		e&i	chi&tsu	None&None&None&None
鮛	sh		u		1	s		u	k	7															
鮜	h		ou		4																				
鮝	x	i	a	ng	3																&s	y	o	u	None&None
鮞			er		2		i	i		4											n&z		i	&ku	None&None&None&None
鮟			a	n	4								a	n	None								a	n	None
鮠		u	ei		2	&ng	&u	ai		4&4											g		a	i	None
鮡	zh		ao		4	s	i	u		6															
鮢	zh		u		1																				
鮤	l	i	e		4	l		i	t	9															
鮥	l	u	o		4																				
鮦	t		o	ng	2	d&t&z		au&u	&ng	3&4&6											t&z		o&u	&u	None&None
鮧	t		i		3						&c		ey&i		None&None						&d&s&t&z		a&e&i	&i	None&None&None&None&None
鮨		i	i		4	k&ng&z		ai&ei&i		1&4&6	c		i		None						k&s		e&i	&i	None&None&None
鮩	b		i	ng	4																&b&h	&y	e&i&o	chi&i&tsu&u	None&None&None&None&None
鮪		u	ei		3	f	u	i		2		y	u		None							&y	i&u	&u	None&None
鮫	j	i	ao		1	g		aau		1	k	y	o		None						k		o	u	None
鮬	k		u		1																b&h&k		a&e&i&o&u		None&None&None&None&None&None&None&None
鮭	g	u	i		1	g	u	ai		1	h		ay		None						k		a&e	i	None&None
鮮	x	i	a	n	1	s		i	n	1&2	s		e	n	None	t	i	ê	n	1	s		e	n	None
鮯	g		e		2																				
鮰	h	u	i		2																g&k		a	i	None&None
鮲	f		u		5																				
鮳	k		ao		4																				
鮴	x	i	u		5																				
鮺	zh		a		3																				
鲼	f		e	n	4																				
鲽	d	i	e		2	d		i	p	9															
鲿	ch		a	ng	2	s		oe	ng	4															
鳀	t		i		2	t		ai		4															
鳁		u	e	n	1																		o	n	None
鳂		u	ei		1																				
鳃	s		ai		1	s		oi		1															
鳄			e		4	ng		o	k	9															
鳅	q	i	u		1	c		au		1															
鳆	f		u		4	f		u	k	7															
鳇	h	u	a	ng	2		u	o	ng	4															
鳈	q	u	a	n	2																				
鳉	j	i	a	ng	1																				
鳊	b	i	a	n	1																				
鳋	s		ao		1																				
鴭	d	u	i		1																				
鴮		u	u		1																				
鴯			er		2		i	i		4											n&z		i		None&None
鴰	g	u	a		1	k		u	t	8	k	w	a	l	None						k		a&e	chi&tsu	None&None&None
鴱			ai		4																				
鴲	zh		i		1																s		i		None
鴳		i	a	n	4	&ng		aa	n	3&3													a&e	n	None&None
鴴	h		e	ng	2																&k	&y	o	u	None&None
鴵	x	i	ao		1																				
鴶	j	i	a		2								a	l	None										
鴷	l	i	e		4	l		i	t	9															
鴸	zh		u		1																				
鴹		i	a	ng	2																				
鴺	t		i		2		i	i		4											&d&t		a&e&i	&i	None&None&None
鴻	h		o	ng	2	h		@	ng	4	h		o	ng	None	h		ô	ng	2	k		o	u	None
鴼	l	u	o		4																r		o		None
鴽	r		u		2		i	u		4											&z	y	o		None&None
鴾	m		ou		2																b		o	u	None
鴿	g		e		1	g		a&aa	p	8&8											k		o	u	None
鵀	r		e	n	2		i	a	m	4															
鵁	j	i	ao		1	g		aau		1	k	y	o		None						k		o	u	None
鵂	x	i	u		1		i	au		1	h	y	u		None						&g&k	&y	u	&u	None&None&None
鵃	zh		ou		1	z		au		1											t	y	u	&u	None&None
鵄	zh		i		1						ch		i		None						s		i		None
鵅	l	u	o		4																&k&r	&y	a	ku	None&None&None
鵆	h		e	ng	5																				
鵇	n	i	a	n	5																				
鵈			e		5																				
鵉	l	u	a	n	2																				
鹩	l	i	ao		2	l	i	u		4															
鹪	j	i	ao		1	z	i	u		1															
鹫	j	i	u		4	z		au		6															
鹬		i	u		4		u	a	t	9															
麉	j	i	a	n	1																				
麊	m		i		2																				
麋	m		i		2	m		ei		4	m		i		None						b		i		None
麯	q		u		1	g		u	k	7	k	w	u	k	None						k		i	ku	None
麰	m		ou		2	m		au		4											b&m		o&u	&u	None&None
黇	t	i	a	n	1																				
黈	t		ou		3	t		au		2											t&ts		o&u	&u	None&None
黉	h		o	ng	2	h		@	ng	4															
黏	n	i	a	n	2	n&z		i	m	1&1&4	c		e	m	None						n		e	n	None
黚	q	i	a	n	2	k		i	m	4	k	y	e	m	None										
黛	d		ai		4	d		oi		6	t		ay		None						t		a	i	None
黜	ch		u		4	c&z	&i	eo&u	t	7&7&9	ch	w	u	l	None						t	y	u	tsu	None
黝		i	ou		3		i	au		2		y	u		None							y	u	u	None
點	d	i	a	n	3	d		i	m	2	c		e	m	None	đ	i	ê	m	5	t		e	n	None
黻	f		u		2	f		a	t	7	p	w	u	l	None						f		u	tsu	None
黿		iu	a	n	2		i	u	n	4		w	e	n	None						g		a&e	n	None&None
鼢	f		e	n	2	f		a	n	4&5	p	w	u	n	None						b&f		u	n	None&None
鼣	f		ei		4																				
鼤		u	e	n	2	m		a	n	4															
鼾	h		a	n	1	h		o	n	4&6	h		a	n	None						k		a	n	None
鼿		u	u		4																g&k		a&o	chi&i&tsu	None&None&None
齋	zh		ai		1	z		aai&ai		1&1	c		ay		None						s		a&i	&i	None&None
齔	ch		e	n	4	c		a	n	3	ch		i	n	None						s		i	n	None
龋	q		u		3	g		eoi		2															
龌		u	o		4			aa	k	7															
龠		iu	e		4		i	oe	k	9		y	a	k	None							y	a	ku	None
螺	l	u	o		2	l		o		4	l		a&ey		None&None						r		a		None
濫	l		a	n	4	l		aa	m	6	h&l		a	m	None&None	l		a	m	4	r		a	n	None
縷	l		v		3	l		au&eoi		5&5	l	w	u		None	l	u	a		4	r		o&u	&u	None&None
磻	p		a	n	2	p		u	n	4	p		a&e	n	None&None						b&h		a	&n	None&None&None
勵	l		i		4	l		ai		6	l	y	e		None	l		ê		4	r		e	i	None
聯	l	i	a	n	2	l	i	u	n	4	l	y	e	n	None	l	i	ê	n	1	r		e	n	None
蓮	l	i	a	n	2	l		i	n	4	l	y	e	n	None	s		e	n	1	r		e	n	None
鍊	l	i	a	n	4	l		i	n	6	l	y	e	n	None	l	uy	ê	n	4	r		e	n	None
殮	l	i	a	n	4	l		i	m	6	l	y	e	m	None	l	i	ê	m	4	r		e	n	None
嶺	l		i	ng	3	l		e&i	ng	5&5	l	y	e	ng	None						r	&y	e&o	i&u	None&None
療	l	i	ao		2	l	i	u		4	l	y	o		None	l	i	êu		4	r	y	o	u	None
蓼	l	i	ao		3	l	&i	u	&k	5&9	l	y	o		None						r	&y	i&o	ku&u	None&None
臨	l		i	n	2	l		a	m	4	l		i	m	None						r		i	n	None
館	g	u	a	n	3	g		u	n	2	k	w	a	n	None	q	u	a	n	3	k		a	n	None
