[					
]					
槣	j,,i,,1			gh,,ê,,3	
槤	l,i,a,n,2	l,,i,n,4			
槥	h,u,i,,4	s,,eoi,,6|,u,ai,,6	h,y,ey,,None		,,e,i,None|,,e,,None|s,,e,i,None
槦	,i,o,ng,1		,y,o,ng,None		
槧	q,i,a,n,4	c,,i,m,3	ch,,a,m,None|ch,,e,m,None		s,,a,n,None|z,,a,n,None|s,,e,n,None
槨	g,u,o,,3	g,u,o,k,8	k,w,a,k,None	q,u,a,ch,8	k,,a,ku,None
槪	g,,ai,,4	k,,oi,,3	k,,ay,,None		g,,a,i,None|k,,a,i,None
槫	t,u,a,n,2				t,,a,n,None|d,,a,n,None|s,,e,n,None
槬	h,u,a,,4	,u,aa,,6			
槭	q,,i,,1	c,,i,k,7	s,,ay,k,None|ch,w,u,k,None		s,y,u,ku,None|s,,a,ku,None|s,y,a,ku,None
槮	s,,e,n,1	s,,a,m,1|s,,a,m,6			s,y,i,n,None|s,,a,n,None|s,,e,n,None
槯	c,u,i,,1			ch,u,ôi,,1	s,,a,i,None|s,,e,,None
槰	p,,e,ng,2				
槱	,i,ou,,3	,i,au,,5			,y,u,u,None|,y,u,,None
槲	h,,u,,2	h,,u,k,9	k,,o,k,None		k,,o,ku,None
槳	j,i,a,ng,3	z,,oe,ng,2			s,y,o,u,None|s,,o,u,None
槴	h,,u,,4				
槵	h,u,a,n,4				k,,a,n,None|g,,a,n,None
槶	g,u,i,,4			g,u,ô,c,7	
槷	n,i,e,,4	,i,i,t,9			
槸	,i,i,,4	ng,,ai,,6			
槹	g,,ao,,1	g,,ou,,1	k,,o,,None		k,,o,u,None
槺	k,,a,ng,1				
槻	g,u,i,,1	k,u,ai,,1	k,y,u,,None		k,,i,,None
槼	g,u,i,,1	k,u,ai,,1			
槽	c,,ao,,2	c,,ou,,4	c,,o,,None	t,,au,,2	s,,o,u,None
槾	m,,a,n,4	m,,aa,n,6		m,,â,n,4	b,,a,n,None|m,,a,n,None
槿	j,,i,n,3	g,,a,n,2	k,,u,n,None		k,,i,n,None
樀	d,,i,,1		c,,e,k,None		t,,e,ki,None|t,y,a,ku,None|t,,a,ku,None
樁	zh,u,a,ng,1	z,,o,ng,1		th,,u,ng,1	t,,o,u,None|s,y,o,u,None|s,y,u,,None
樂	l,,e,,4	l,,o,k,9|ng,,aau,,6|ng,,o,k,9	,,a,k,None|l,,a,k,None|,y,o,,None	l,,a,c,8	g,,a,ku,None|r,,a,ku,None|g,,o,u,None
樃	l,,a,ng,3				r,,o,u,None
樄	ch,,e,n,2				
樅	c,,o,ng,1	c,,u,ng,1	c,,o,ng,None		s,y,o,u,None
樆	l,,i,,2	l,,ei,,4			
樇	x,i,u,,1				
樈	q,,i,ng,2				
樉	sh,u,a,ng,3				
樊	f,,a,n,2	f,,aa,n,4	p,,e,n,None	ph,,a,n,2	h,,a,n,None
樋	t,,o,ng,3		th,,o,ng,None	th,,ô,ng,1	t,,o,u,None
樌	g,u,a,n,4				k,,a,n,None
樍	z,,e,,2				
樎	s,,u,,4				
樏	l,,ei,,3	l,,ai,,5|l,,eoi,,4			r,,u,i,None|r,,u,,None
樐	l,,u,,3				
樑	l,i,a,ng,2	l,,oe,ng,4	l,y,a,ng,None|h,,oy,,None	r,ư,ơ,ng,2	r,y,o,u,None
樒	m,,i,,4		m,,i,l,None		m,,i,tsu,None
樓	l,,ou,,2	l,,au,,4	l,w,u,,None	l,,âu,,2	r,,o,u,None
樔	ch,,ao,,2	c,,aau,,4|z,i,u,,2	s,,o,,None	s,,ao,,2	s,,o,u,None|s,y,o,u,None|z,y,o,u,None
樕	s,,u,,4	c,,u,k,7|s,,o,k,8			s,,o,ku,None
樖	k,,e,,1	p,,o,,1			
樗	ch,,u,,1	s,i,u,,1	c,,e,,None	v,,u,,4	t,y,o,,None
樘	t,,a,ng,2	t,,o,ng,4			
標	b,i,ao,,1	b,i,u,,1	ph,y,o,,None	b,,êu,,1	h,y,o,u,None
樚	l,,u,,4				r,,o,ku,None|t,,o,ku,None|d,,o,ku,None
樛	j,i,u,,1	g,,au,,1	k,y,u,,None		k,y,u,u,None
樜	zh,,e,,4				
樝	zh,,a,,1	z,,aa,,1			s,,a,,None|s,y,a,,None
樞	sh,,u,,1	s,i,u,,1	ch,w,u,,None|,w,u,,None	x,,u,,1	s,,u,u,None|s,y,u,,None
樟	zh,,a,ng,1	z,,oe,ng,1	c,,a,ng,None		s,y,o,u,None
樠	m,,a,n,2	m,,u,n,4			b,,o,n,None|m,,o,n,None|b,,a,n,None|m,,a,n,None
模	m,,o,,2	m,,ou,,4	m,,o,,None	m,,ô,,1	m,,o,,None|b,,o,,None
樢	n,i,ao,,3				b,,o,ku,None|t,y,o,u,None|m,,o,ku,None
樣	,i,a,ng,4	,i,oe,ng,6	,y,a,ng,None|s,,a,ng,None	d,,a,ng,4	,y,o,u,None|s,y,o,u,None
樤	t,i,ao,,2				z,y,o,u,None
樥	p,,e,ng,2				
樦	zh,,u,,4				
樧	sh,,a,,1	s,,aa,t,8			
樨	x,,i,,1	s,,ai,,1			s,,e,i,None|s,,a,i,None
権	q,u,a,n,2				k,,e,n,None|g,,o,n,None
横	h,,e,ng,2	,u,aa,ng,4|,u,aa,ng,6		h,o,a,nh,4	,,o,u,None|k,,o,u,None
樫	j,i,a,n,1		k,y,e,n,None		
樬	c,,o,ng,1				
樭	j,,i,,5				
樯	q,i,a,ng,2	c,,oe,ng,4			
樰	x,u,e,,5				
樱	,i,i,ng,1	,i,i,ng,1			
橥	zh,,u,,1	z,i,u,,1			
橴	z,,i,,5				
歎	t,,a,n,4	t,,aa,n,3	th,,a,n,None	th,,a,n,3	t,,a,n,None
歏	j,,i,n,4				
歐	,,ou,,1	,,au,,1|,,au,,2|ng,,au,,1	k,w,u,,None		,,o,u,None
歑	h,,u,,1	f,,u,,1			
歒	t,,i,,4				t,,e,ki,None|t,y,a,ku,None
歓	h,u,a,n,1				k,,a,n,None
歵	c,u,o,,4				s,,a,ku,None|z,y,a,ku,None
歶	,i,u,,2				
殢	t,,i,,4	t,,aai,,3|t,,ai,,3	ch,,ey,,None		t,,e,i,None|t,,a,i,None|k,,e,i,None
殣	j,,i,n,4	g,,a,n,2			k,,i,n,None|g,,i,n,None
殤	sh,,a,ng,1	s,,oe,ng,1	s,,a,ng,None		s,y,o,u,None
殥	,i,i,n,2	,i,a,n,4			
殦	d,i,ao,,1				
毅	,i,i,,4	ng,,ai,,6	,,uy,,None	ngh,,i,,4	k,,i,,None|g,,i,,None
毆	,,ou,,1	,,au,,2	k,w,u,,None		,,o,u,None|k,,u,,None
毿	s,,a,n,1	s,,aa,m,1	s,,a,m,None		s,,a,n,None
氀	l,,v,,2	l,,eoi,,4			
氁	m,,u,,2				
氂	m,,ao,,2	l,,ei,,4|m,,oi,,4		l,,i,,1	r,,i,,None|b,,o,u,None|m,,o,u,None|r,,a,i,None
漋	l,,o,ng,2				
漽	t,,i,,2				
漿	j,i,a,ng,1	z,,oe,ng,1	c,,a,ng,None		s,y,o,u,None
潁	,i,i,ng,3	,u,i,ng,6	,y,e,ng,None		,,e,i,None
潎	p,,i,,4	p,,i,t,8			
潏	,i,u,,4	g,i,u,t,8|k,i,u,t,8|,u,a,t,9	,y,u,l,None		k,,e,tsu,None|k,,e,chi,None|s,y,u,tsu,None|z,y,u,chi,None
潐	j,i,ao,,4			t,,eo,,2	
潑	p,,o,,5	p,,u,t,8	p,,a,l,None		h,,a,tsu,None
潒	d,,a,ng,4	d,,o,ng,6			t,,o,u,None|d,,o,u,None|s,y,o,u,None|z,,o,u,None
潓	h,u,i,,4				k,,e,i,None|,,e,,None
潔	j,i,e,,2	g,,i,t,8	k,y,e,l,None	kh,i,ê,t,7	k,,e,tsu,None
潕	,u,u,,3	m,,ou,,5			
潖	p,,a,,2				
潗	j,,i,,2		c,,i,p,None	b,,â,p,8	s,y,u,u,None
潘	p,,a,n,1	p,,u,n,1	p,,a,n,None|p,,e,n,None		h,,a,n,None
潙	,u,ei,,2		k,y,u,,None	v,ơ,i,,1	k,,i,,None|,,i,,None
潚	s,,u,,4	s,i,u,,1	s,w,u,,None		s,y,u,ku,None|s,y,o,u,None|s,y,u,u,None
潛	q,i,a,n,2	c,,i,m,4	c,,a,m,None	t,i,ê,m,2	s,,e,n,None
潜	q,i,a,n,2	c,,i,m,4	c,,a,m,None		s,,e,n,None
潝	x,,i,,1	,i,a,p,7|k,,a,p,7	h,,u,p,None		k,y,u,u,None|k,,o,u,None|,,o,u,None|,y,o,u,None
潞	l,,u,,4	l,,ou,,6	l,,o,,None		r,,o,,None|r,,u,,None
潟	x,,i,,4	c,,oe,k,8|s,,i,k,7	s,,e,k,None		s,,e,ki,None
潠	x,,u,n,4	s,,eo,n,3		l,,u,n,3	
潡	d,,u,n,4		t,,o,n,None		t,,o,n,None|d,,o,n,None
潢	h,u,a,ng,2	,u,o,ng,4	h,w,a,ng,None		k,,o,u,None|,,o,u,None
潣	m,,i,n,3				
潤	r,,u,n,4	,i,eo,n,6	l,y,u,n,None	nh,u,â,n,2	z,y,u,n,None
潥	s,,u,,4				
潦	l,,ao,,3	l,i,u,,2|l,i,u,,4|l,,ou,,5	l,y,o,,None	l,,eo,,5	r,,o,u,None
潧	zh,,e,n,1				
潨	c,,o,ng,2				s,,o,u,None|z,,u,,None|s,y,o,u,None|s,y,u,,None|z,,o,u,None
潩	,i,i,,4	,i,i,,6			
潪	zh,,e,,4				
潫	,u,a,n,1	,u,aa,n,1			
潭	t,,a,n,2	t,,aa,m,4	t,,a,m,None	đ,,ă,m,2	t,,a,n,None|s,y,i,n,None
潮	ch,,ao,,2	c,i,u,,4	c,,o,,None	tr,i,êu,,2	t,y,o,u,None
潯	x,,u,n,2	c,,a,m,4	s,,i,m,None	t,,â,m,2	z,y,i,n,None
潰	k,u,i,,4	k,u,i,,2	k,w,ey,,None	h,o,i,,3	k,,a,i,None|,,e,,None
潱	,i,e,,1				
潲	sh,,ao,,4	s,,aau,,3|s,,au,,3			
潳	t,,u,,2				
潴	zh,,u,,1	z,i,u,,1	c,,e,,None		t,y,o,,None
潵	s,,a,,3				
潶	h,,ei,,1				
潷	b,,i,,4	b,,a,t,7|b,,ei,,3		v,u,ô,t,7	
潸	sh,,a,n,1	s,,aa,n,1	s,,a,n,None		s,,a,n,None
潹	ch,,a,n,2				
潺	ch,,a,n,2	s,,aa,n,4	c,,a,n,None	s,,ơ,n,2	s,,a,n,None|s,,e,n,None
潻	sh,,u,,3				
潼	t,,o,ng,2	t,,u,ng,4	t,,o,ng,None		d,,o,u,None|t,,o,u,None
潽	p,,u,,1		p,,o,,None		h,,o,,None|h,,u,,None
潾	l,,i,n,2	l,,eo,n,4	l,,i,n,None		r,,i,n,None|r,,a,n,None|r,,e,n,None
潿	,u,ei,,2	,u,ai,,4			
澁	s,,e,,4	s,,a,p,7	s,,a,p,None		z,y,u,u,None
澂	ch,,e,ng,2	c,,i,ng,4	c,,i,ng,None		t,y,o,u,None
澄	ch,,e,ng,2	c,,i,ng,4|d,,a,ng,6	c,,i,ng,None	ch,,ư,ng,2	t,y,o,u,None
澅	h,u,a,,4				
澆	j,i,ao,,1	g,i,u,,1|h,i,u,,1	,y,o,,None	kh,,u,,3|nh,,ao,,6	,y,o,u,None
澇	l,,ao,,4	l,,ou,,6			r,,o,u,None
澈	ch,,e,,4	c,,i,t,8	ch,,e,l,None		t,,e,tsu,None|d,,e,chi,None
澉	g,,a,n,3	g,,a,m,2	k,,e,m,None		
澊	c,,u,n,1				
澋	h,,o,ng,4		h,,oy,ng,None		k,,o,u,None|,y,o,u,None|k,,e,i,None
澌	s,,i,,1	s,,i,,1	s,,i,,None		s,y,i,,None|s,,e,i,None|s,,a,i,None
澍	sh,,u,,4	s,i,u,,6	c,w,u,,None		s,y,u,,None|z,y,u,,None
澎	p,,e,ng,1	p,,aa,ng,1|p,,aa,ng,4	ph,,ay,ng,None	d,,ê,,2|b,,a,nh,2	h,,o,u,None
澏	h,,a,n,2				
澐	,i,u,n,2	,u,a,n,4	,w,u,n,None		,,u,n,None
澑	l,i,u,,4				r,y,u,u,None
澒	h,,o,ng,4	h,,@,ng,3|h,,@,ng,6	h,,o,ng,None		k,,o,u,None|k,,u,,None|g,,u,,None
澓	f,,u,,2				h,,u,ku,None|b,,u,ku,None
澔	h,,ao,,4	h,,ou,,4|h,,ou,,6	h,,o,,None		k,,o,u,None
澕	h,,e,,2				
澖	x,i,a,n,2				k,,a,n,None|g,,e,n,None
澗	j,i,a,n,4	g,,aa,n,3	k,,a,n,None		k,,a,n,None|k,,e,n,None
澘	sh,,a,n,1		s,,a,n,None		
澚	,i,u,,5				,,i,ku,None|,,o,ku,None
澛	l,,u,,5				
澜	l,,a,n,2	l,,aa,n,4			
澝	n,,i,ng,5				
濐	zh,,u,,3				
熚	b,,i,,4				h,,i,tsu,None|h,,i,chi,None
熛	b,i,ao,,1	b,i,u,,1	ph,y,o,,None		h,y,o,u,None
熜	c,,o,ng,1	z,,u,ng,2			
熝	l,,u,,4	l,,u,k,9			
熞	j,i,a,n,1				
熟	sh,,u,,2	s,,u,k,9	s,w,u,k,None	th,,u,c,8	z,y,u,ku,None
熠	,i,i,,4	,i,a,p,7	s,,u,p,None		,y,u,u,None|s,y,u,u,None|z,y,u,u,None
熡	l,,ou,,2				
熢	p,,e,ng,2		p,,o,ng,None		h,,o,u,None
熣	s,u,i,,1			th,u,i,,1	
熤	,i,i,,4	,i,a,p,7	,,i,k,None		
熥	t,,e,ng,1	t,,u,ng,1			
熧	z,,o,ng,1				
熨	,i,u,n,4	t,,o,ng,3|,u,ai,,3|,u,a,n,6|,u,a,t,7	,w,i,,None	,u,i,,5	,,i,,None|,,u,tsu,None
熩	h,,u,,4				
熪	,i,i,,2				
熫	zh,,i,,4				
熬	,,ao,,2	ng,,ou,,4	,,o,,None		g,,o,u,None
熭	,u,ei,,4				
熮	l,i,u,,3				
熯	h,,a,n,4	h,,o,n,3|h,,o,n,5	s,,e,n,None		z,,e,n,None|n,,e,n,None|g,,a,n,None
熰	,,ou,,1	,,au,,1|ng,,au,,1			,,o,u,None|,,u,,None
熱	r,,e,,4	,i,i,t,9	,y,e,l,None	nh,i,ê,t,8	n,,e,tsu,None|z,,e,tsu,None|n,,e,chi,None
熲	j,i,o,ng,3	g,,a,ng,2|g,u,i,ng,2|,u,i,ng,6	k,y,e,ng,None		k,,e,i,None|k,y,o,u,None
熳	m,,a,n,4	m,,aa,n,4|m,,aa,n,6			m,,a,n,None
熴	k,,u,n,5				
熵	sh,,a,ng,1	s,,oe,ng,1			
爴	j,u,e,,2				k,,a,ku,None
牅	,i,o,ng,2				,y,o,u,None
牕	ch,u,a,ng,1	c,,oe,ng,1			s,,o,u,None
牖	,i,ou,,3	,i,au,,5	,y,u,,None		,y,u,u,None|,y,u,,None
牗	,i,ou,,5				
犘	m,,a,,2				
犙	s,,a,n,1				
犚	,u,ei,,4	,u,ai,,3			
犛	m,,ao,,2	l,,ei,,4			b,,o,u,None|m,y,o,u,None|m,,o,u,None|r,,i,,None
獋	h,,ao,,2				
獖	b,,e,n,4				f,,u,n,None|b,,u,n,None|h,,o,n,None|b,,o,n,None
獗	j,u,e,,2	k,i,u,t,8	k,w,e,l,None		k,,e,tsu,None|k,,a,chi,None
獙	b,,i,,4				
獚	h,u,a,ng,2	,u,o,ng,4			
獛	p,,u,,2				
獜	l,,i,n,2		l,,i,n,None		
獝	x,,u,,4	,u,a,t,9			k,,i,tsu,None|k,,i,chi,None|,,i,tsu,None|,,i,chi,None
獞	t,,o,ng,2	t,,u,ng,4|z,,o,ng,6			t,,o,u,None|z,,u,,None
獟	,i,ao,,4	h,i,u,,1|h,i,u,,3			,y,o,u,None|g,,o,u,None|k,y,o,u,None
獠	l,i,ao,,2	l,i,u,,4|l,,ou,,5	l,y,o,,None		r,y,o,u,None|r,,o,u,None|t,,o,u,None
獡	sh,u,o,,4				
獢	x,i,ao,,1	h,i,u,,1			
獣	sh,,ou,,5				z,y,u,u,None
獤	d,,u,n,1				
瑩	,i,i,ng,2	,i,i,ng,4	h,y,e,ng,None|,y,e,ng,None		,,e,i,None
瑬	l,i,u,,2				
瑹	sh,,u,,1				
瑺	ch,,a,ng,2				
瑻	k,,u,n,1				
瑼	zh,u,a,n,1				
瑽	c,,o,ng,1	c,,u,ng,1|c,,u,ng,4	c,,o,ng,None		
瑾	j,,i,n,3	g,,a,n,2	k,,u,n,None		k,,i,n,None
璀	c,u,i,,3	c,,eoi,,1|c,,eoi,,2	ch,,oy,,None		s,,a,i,None|s,,u,i,None
璁	c,,o,ng,1	c,,u,ng,1			s,,o,u,None|s,,u,,None
璂	q,,i,,2		k,,i,,None		
璃	l,,i,,2	l,,ei,,4	l,,i,,None	r,,ê,,3|l,,i,,1	r,,i,,None
璄	,i,i,ng,3				
璅	s,u,o,,3	s,,o,,2|z,,ou,,2			s,,o,u,None|s,,a,,None
璆	q,i,u,,2	k,,au,,4	k,w,u,,None		k,y,u,u,None|k,,u,,None|,y,u,u,None|,y,u,,None
璇	x,u,a,n,2	s,i,u,n,4	s,,e,n,None		s,,e,n,None|z,,e,n,None
璈	,,ao,,2	ng,,ou,,4|ng,,ou,,6			
璉	l,i,a,n,3	l,,i,n,4|l,,i,n,5	l,y,e,n,None		r,,i,n,None
璊	m,,e,n,2	m,,u,n,4	m,w,u,n,None		
璋	zh,,a,ng,1	z,,oe,ng,1	c,,a,ng,None		s,y,o,u,None
璌	,i,i,n,2				
璎	,i,i,ng,1	,i,i,ng,1			
璓	x,i,u,,4				
甇	,i,i,ng,1	,,aa,ng,1			
甈	q,,i,,4	h,,ei,,3			
甉	x,i,a,n,2				
畾	l,,ei,,2	l,,eoi,,4|l,,eoi,,5			s,,u,i,None
畿	j,,i,,1	g,,ei,,1	k,,i,,None		k,,i,,None
瘙	s,,ao,,4	s,,ou,,3	s,,o,,None		s,,o,u,None
瘚	j,u,e,,2	g,i,u,t,8|k,i,u,t,8			
瘛	ch,,i,,4	k,,ai,,3			s,,e,i,None|s,,e,tsu,None|s,,e,chi,None
瘜	x,,i,,1	s,,i,k,7			s,y,o,ku,None|s,,o,ku,None
瘝	g,u,a,n,1	g,u,aa,n,1			k,,a,n,None|k,,e,n,None
瘞	,i,i,,4	,i,i,,3			,,e,i,None
瘟	,u,e,n,1	,u,a,n,1	,,o,n,None	,,ô,n,1	,,o,n,None
瘠	j,,i,,2	z,,i,k,8	ch,,e,k,None		s,,e,ki,None
瘡	ch,u,a,ng,1	c,,o,ng,1	ch,,a,ng,None		s,,o,u,None|s,y,o,u,None
瘢	b,,a,n,1	b,,aa,n,1	p,,a,n,None	b,,a,n,1	h,,a,n,None
瘣	h,u,i,,4	f,u,i,,3			k,,a,i,None|g,,a,i,None|r,,a,i,None
瘤	l,i,u,,2	l,,au,,4	l,y,u,,None		r,y,u,u,None|r,,u,,None
瘥	ch,,ai,,4	c,,aai,,3|c,,o,,4			s,,a,,None|z,,a,,None|s,y,a,,None|s,,a,i,None
瘦	sh,,ou,,4	s,,au,,3	s,w,u,,None	x,,âu,,3	s,,o,u,None|s,y,u,u,None
瘧	n,v,e,,4	,i,oe,k,9	h,,a,k,None		,y,a,ku,None
瘨	d,i,a,n,1	d,,i,n,1			
瘩	d,,a,,5	d,,aa,p,8			t,,o,u,None
瘪	b,i,e,,3	b,,i,t,9			
瘫	t,,a,n,1	t,,aa,n,1			
皚	,,ai,,2	,i,i,,4|ng,,oi,,2|ng,,oi,,4	,,ay,,None		g,,a,i,None
皛	x,i,ao,,3	k,i,u,,5|m,i,u,,5	h,y,o,,None		k,y,o,u,None|,y,o,u,None|t,,e,i,None|h,,a,ku,None
皜	h,,ao,,4	h,,ou,,6	h,,o,,None		k,,o,u,None|g,,o,u,None
皝	h,u,a,ng,4	f,,o,ng,2			k,,o,u,None|,,o,u,None
皞	h,,ao,,4	h,,ou,,6	h,,o,,None		
皺	zh,,ou,,4	z,,au,,3	ch,w,u,,None		s,,u,u,None|s,y,u,u,None
盤	p,,a,n,2	p,,u,n,4	p,,a,n,None	b,,a,n,2	b,,a,n,None|h,,a,n,None
瞇	m,,i,,1	m,,ai,,4|m,,ai,,5|m,,ei,,1|m,,i,,1			
瞈	,u,e,ng,3				
瞉	k,,ou,,4				
瞊	d,,a,ng,4				
瞋	ch,,e,n,1	c,,a,n,1	c,,i,n,None	tr,,â,n,1	s,y,i,n,None
瞌	k,,e,,1	h,,a,p,9			k,,o,u,None
瞍	s,,ou,,3	s,,au,,2	s,w,u,,None		s,,o,u,None|s,,u,,None|s,y,o,u,None
瞎	x,i,a,,1	h,,a,t,9	h,,a,l,None		k,,a,tsu,None
瞏	q,i,o,ng,2	k,,i,ng,4			
瞐	m,,o,,4				
瞑	m,,i,ng,2	m,,i,ng,4|m,,i,ng,5	m,y,e,ng,None|m,y,e,n,None	th,,ă,n,2|m,,a,nh,1	m,,e,i,None|m,y,o,u,None|m,,i,n,None
瞒	m,,a,n,2	m,,u,n,4			
瞓	sh,u,i,,4	f,,a,n,3			
確	q,u,e,,4	k,,o,k,8	h,w,a,k,None	x,,a,c,7	k,,a,ku,None
碻	q,u,e,,4	k,,o,k,8	h,w,a,k,None		k,,a,ku,None
碼	m,,a,,3	m,,aa,,5	m,,a,,None		b,,a,,None|m,,e,,None
碽	g,,o,ng,1				k,,o,u,None|k,,u,,None
碾	n,i,a,n,3	n,,i,n,5	n,y,e,n,None		t,,e,n,None|d,,e,n,None
碿	s,,u,,4				s,,o,tsu,None|s,,o,chi,None
磀	,,e,,2				
磂	l,i,u,,2				
磃	s,,i,,1				
磄	t,,a,ng,2				
磅	b,,a,ng,4	b,,o,ng,2|b,,o,ng,6	p,,a,ng,None		h,,o,u,None
磆	h,u,a,,2				k,,a,tsu,None|g,,e,chi,None|k,,a,chi,None
磇	p,,i,,1	p,,ai,,1			h,,e,i,None|h,,i,,None
磈	,u,ei,,3	f,,aai,,3	,,oy,,None		,,i,,None|k,,i,,None|k,,a,i,None|g,,a,i,None
磉	s,,a,ng,3	s,,o,ng,2			s,,o,u,None
磊	l,,ei,,3	l,,eoi,,5	l,,oy,,None	l,ô,i,,3	r,,a,i,None
磋	c,u,o,,1	c,,o,,1	ch,,a,,None	v,,ai,,5|th,,a,,1	s,,a,,None
磌	t,i,a,n,2	t,,i,n,4			t,,e,n,None|d,,e,n,None|s,y,i,n,None
磍	x,i,a,,2				
磎	x,,i,,1	k,,ai,,1	k,y,ey,,None		k,,e,i,None
磏	l,i,a,n,2	l,,i,m,4	l,y,e,m,None		
磐	p,,a,n,2	p,,u,n,4	p,,a,n,None		h,,a,n,None|b,,a,n,None
磑	,u,ei,,2	h,,oi,,2|,u,i,,1	,,ay,,None		g,,a,i,None
磒	,i,u,n,3	,u,a,n,6			,,i,n,None|,,u,n,None
磓	d,u,i,,1				t,,a,i,None|t,,e,,None|ts,,u,i,None|z,,u,i,None
磔	zh,,e,,2	z,,aa,k,9	ch,,ay,k,None	k,,e,t,8	t,,a,ku,None
磕	k,,e,,1	h,,a,p,9	k,,ay,,None		k,,a,i,None|k,,o,u,None|k,,a,tsu,None|k,,a,chi,None
磖	l,,a,,2				r,,o,u,None
磗	zh,u,a,n,1				
磘	q,,i,ng,4				
磙	g,,u,n,3				
磜	q,,i,,4				
磤	,i,i,n,3				,,i,n,None|,,o,n,None
禚	zh,u,o,,2	z,,oe,k,8			
禛	zh,,e,n,1	z,,a,n,1			s,y,i,n,None
禜	,i,o,ng,3	,u,i,ng,6			,,e,i,None|,y,o,u,None
禝	j,,i,,2		c,,i,k,None		s,y,o,ku,None
禞	g,,ao,,4				
禟	t,,a,ng,2				
禠	s,,i,,1	s,,i,,1			
禡	m,,a,,4	m,,aa,,6			b,,a,,None|m,,e,,None
禢	t,,a,,4	h,i,u,n,1			
禣	f,,u,,5				
稴	x,i,a,n,2				r,,e,n,None|k,,e,n,None|k,,a,n,None|g,,e,n,None
稵	z,,i,,1				s,y,i,,None|s,y,u,u,None
稶	,i,u,,4		,w,u,k,None		
稷	j,,i,,4	z,,i,k,7	c,,i,k,None		s,y,o,ku,None
稸	x,,u,,4				k,,i,ku,None|k,,o,ku,None|t,y,i,ku,None|t,,o,ku,None
稹	zh,,e,n,3	z,,a,n,2	c,,i,n,None		s,y,i,n,None|t,,e,n,None|d,,e,n,None|h,,e,n,None
稺	zh,,i,,4	z,,i,,6			t,y,i,,None|z,y,i,,None
稻	d,,ao,,4	d,,ou,,6	t,,o,,None		t,,o,u,None
稼	j,i,a,,5	g,,aa,,3	k,,a,,None		k,,a,,None
稽	j,,i,,1	k,,ai,,1|k,,ai,,2	k,y,ey,,None	gh,,ê,,1	k,,e,i,None
稾	g,,ao,,3	g,,ou,,2			k,,o,u,None
稿	g,,ao,,3	g,,ou,,2	k,,o,,None		k,,o,u,None
穀	g,,u,,3	g,,u,k,7	k,,o,k,None|k,w,u,,None		k,,o,ku,None
穁	r,,o,ng,2				
穂	s,u,i,,4				s,,u,i,None
穃	r,,o,ng,5				,y,o,u,None
窮	q,i,o,ng,2	k,,u,ng,4	k,w,u,ng,None	c,,u,ng,2	k,y,u,u,None
窯	,i,ao,,2	,i,u,,4	,y,o,,None		,y,o,u,None
窰	,i,ao,,2	,i,u,,4			,y,o,u,None
窱	t,i,ao,,3	t,i,u,,5			
窲	ch,,ao,,2				
窳	,i,u,,3	,i,u,,5	,y,u,,None		,w,a,,None|,,e,,None
窴	t,i,a,n,2	z,,i,,3			
箬	r,u,o,,4	,i,oe,k,9			z,y,o,ku,None|,y,a,ku,None
箭	j,i,a,n,4	z,,i,n,3	c,,e,n,None	t,i,ê,n,6	s,,e,n,None
箮	x,u,a,n,1				
箯	b,i,a,n,1	b,,i,n,1			h,,e,n,None|b,,e,n,None
箰	s,,u,n,3				s,y,u,n,None|z,y,u,n,None|,,i,n,None
箱	x,i,a,ng,1	s,,oe,ng,1	s,,a,ng,None	r,ư,ơ,ng,1	s,y,o,u,None|s,,o,u,None
箲	x,i,a,n,3				s,,e,n,None
箳	p,,i,ng,2				
箴	zh,,e,n,1	z,,a,m,1	c,,a,m,None	b,,u,,3|g,i,ă,m,1	s,y,i,n,None
箵	x,,i,ng,1	s,,i,ng,2			s,,e,i,None|s,y,o,u,None
箶	h,,u,,2				k,,o,,None|g,,o,,None
箷	,i,i,,2	,i,i,,4			
箸	zh,,u,,4	z,i,u,,3|z,i,u,,6	c,,e,,None	g,i,a,,4	t,y,o,,None|t,y,a,ku,None
箹	,iu,e,,1				
箺	ch,,u,n,1				s,y,u,n,None
箻	l,,v,,4				r,,i,tsu,None
箼	,u,u,,1				,,o,ku,None
箽	d,,o,ng,3				t,,o,u,None|ts,,u,,None
箾	sh,u,o,,4	s,i,u,,6|s,,o,k,8	s,,o,,None		
箿	j,,i,,2				
篁	h,u,a,ng,2	,u,o,ng,4	h,w,a,ng,None		k,,o,u,None
篂	x,,i,ng,1				s,,e,i,None|s,y,o,u,None
篃	m,,ei,,4				
範	f,,a,n,4	f,,aa,n,6	p,,e,m,None		h,,a,n,None
篅	ch,u,a,n,2				s,,u,i,None|z,,u,i,None|s,,e,n,None|z,,e,n,None|t,,e,n,None|d,,e,n,None|t,,a,n,None
篆	zh,u,a,n,4	s,i,u,n,6	c,,e,n,None	tr,i,ê,n,4	t,,e,n,None
篇	p,i,a,n,1	p,,i,n,1	ph,y,e,n,None		h,,e,n,None
篈	f,,e,ng,1				h,,o,u,None|f,,u,,None
篊	h,u,a,ng,2	h,,@,ng,4	h,,o,ng,None		k,,o,u,None|g,,u,,None
篋	q,i,e,,4	h,,aa,p,9	h,y,e,p,None		k,y,o,u,None
篌	h,,ou,,2	h,,au,,4	h,w,u,,None		k,,o,u,None|g,,o,,None
