[								
]								
鐴	HEKI HIYAKU HEI BEI			bì				
鐵	TETSU TECHI	철	CHEL	tiě	tie3(734)	tit3	thiết	*tet
鐶	KAN	환	HWAN	huán		waan4		*huan
鐷				yè				
鐸	TAKU	탁	THAK	duó		dok6	đạc	
鐹				guǒ				
鐺	TOU SOU	당	TANG	dang	dang5(16)	cang1 dong1		chræng
鐻	KYO GO KO			jù		geoi6 keoi4	gánh cứa	
鐼				fén				
鐽	TATSU			dá		daat6		
鐾				bèi				
鐿	I			yì		ji3		
鑀				ài		oi3		
鑁	BAN			zōng				
闢	HEKI BYAKU	벽	PYEK	pì		pik1		bhiɛk
闣				dàng				
闤	KAN GEN WAN EN			huán		waan4		
闥	TATSU	달	TAL	tà		taat3		tɑt
闦	GON			wén				
雤				xué				
霵				jí				
霶				pāng		pong4		
霷				yáng				
霸	HAKU HYAKU HA	패	PHAY PAYK	bà	ba4(27)	baa3	bá	
霹	HEKI HYAKU	벽	PYEK	pī		pik1		
霺				wéi				
霻				fēng				
靧	KAI KE			huì		fui3		
鞼	KI GI KAI KE E WAI			guì				
鞽			KYO	qiáo				
鞾	KA			xuē				
鞿	KI KE			jī		gei1		giəi
韡		위	WI	wěi		wai4 wai5		
韢				suì				
顤				yáo				
顥	KOU GOU	호	HO	hào		hou6		*hɑ̌u
顦	SHOU JOU	초	CHO	qiáo		ciu4		dzhiɛu
顧	KO	고	KO	gù	gu4(323)	gu3	cố	*gò
顨				xùn				
颦				pín		pan4		
飅	RYUU RU			liú				
飆	HYOU		PHYO	biāo		biu1		biɛu
飇	HYOU	표	PHYO	biāo		biu1		
飈	HYOU			biāo				
飉		료	LYO	liáo		liu4		
飊				biao				biɛu
飜	HON HAN	번	PEN	fān				*piæn
饊	SAN		CAN	sǎn		saan2		
饋	KI GI	궤	KWEY	kuì		gwai3 gwai6		ghyuì
饌	SEN ZEN	찬	CHAN	zhuàn		zaan6	soạn	jrhiuɛ̀n jrhuǎn
饍	ZEN SEN	선	SEN	shàn		sin6		
饎	SHI KI			chì		ci3 ci4		
饏				dàn				
饐	I ETSU	의	UY	yì		ji3		
饑	KI	기	KI	jī		gei1	cơ	*giəi
饒	JOU NYOU	요	YO	ráo	rao2(23)	jiu4	nhiêu	njiɛu
饓				chēng				
馩				fén				
騹				lí		kei4		
騺	CHI			zhì		zi3		
騻				shuāng				
騼				lù				
騽				xí				
騾	RA	라	LA	luó	luo2(21)	lo4		
騿				zhāng				
驀	BAKU BA	맥	MAYK	mò		mak6		
驁	GOU GYOU	오	O	ào		ngou4		ngɑu ngɑ̀u
驂	SAN	참	CHAM	cān		caam1		tsom
驃	HYOU	표	PHYO	biāo		piu3		
驄	SOU SU	총	CHONG	cōng		cung1		*tsung
驅	KU KYUU	구	KWU	qū	qu1(12)	keoi1	xúi	*kio
驆				bì				
驇	CHI			zhì				
髍				mó				
髎	RYOU ROO			liáo				
髏	ROU RU	루	LWU	lóu		lau4		
鬔				péng				
鬕				mà				
鬖	SAN SHIN SEN	삼	SAM	sān		saam1		
鬗				mán				
鬘	BAN MAN	만	MAN	mán		maan4		
鬝				qiān				
鬹	KI GI KEI E			guī				
鬺	SHOU	상	SANG	shāng		soeng1		
魑	CHI	리	LI	chī		ci1		tjiɛ
魒				piāo				
魓				bì				
魔	MA BA	마	MA	mó	mo2(53)	mo1	ma	
鰜	KEN KAN GEN			qiàn		gim1		
鰝				hào		hou6		
鰞	O U			wū				
鰟				fáng				
鰡	RYUU			liú		lau4		
鰢	BA ME			mǎ				
鰣	SHI JI		SI	shí		si4		
鰤	SHI	사	SA	shī		si1		
鰥	KAN KON	환	HWAN	guān		gwaan1		
鰦	SHI			zī				
鰧	TOU DOU CHIN JIN			téng				
鰨	CHOU TOU		THAP	tǎ		taap3 taat3		
鰩	YOU		YO	yáo		jiu4		
鰪	KOU OU			é				
鰫				yóng		jung4 sung4		
鰬				qián		kin4		
鰭	KI	기	KI	qí		kei4		
鰮	ON	온	ON	wēn				
鰯		약	YAK	ruò				
鰰				shen				
鳠				hù				
鳡				gǎn				
鳢				lǐ		lai5		
鳣				zhān		zin1		
鶬	SOU SHOU	창	CHENG	cāng		cong1		tsɑng
鶭				fǎng				
鶮	KOKU GOKU KAKU			hè				
鶯	OU	앵	AYNG	yīng		ang1	oanh	*qɛng
鶰				yuán				
鶱	KEN KON			xiān		hin1		
鶲	OU U			wēng		jung1		
鶳				shī				
鶴	KAKU	학	HAK	hè		hok6	hạc	*hɑk
鶵	SUU SU JU	추	CHWU	chú		co4		
鶶				táng				
鶷				xiá				
鶸	JAKU	약	YAK	ruò				
鶹	RYUU RU	류	LYU	liú		lau4		
鶺	SEKI			jí		zik3	chích	tzek
鶻	KOTSU KATSU	골	KOL	gú		gwat1 wat6		huət
鶼	KEN KAN			jiān		gim1		
鶽				sǔn				
鶾				hàn		hon6		
鶿	SHI JI	자	CA	cí		ci4		
鷀				cí		ci4		dzhiə tziə
鷁	GEKI	익	IK	yì		jik6		
鷂	YOU	요	YO	yào		jiu6	diều	
鷃	AN EN			yàn		aan3		
鷄	KEI	계	KYEY	jī		gai1		*gei
鷅				lì		leot6		
鷆	TEN SHIN DEN			tián				
鷇	KOU KU KAKU KOKU	구	KWU	kòu		kau3		kòu xou
鷈				tī		tai1		
鷉	TEI			tī				
鷊	GEKI GYAKU			yì		jik6		
鷌				mǎ				
鷍				jiāo				
鷎				gāo				
鷏	TEN DEN SHIN			tián				
鹺	SA ZA SHI JI			cuó		co4		
鹻	KAN KEN	감	KEM	jiǎn		gaan2		
麜				lì		leot6		
麝	SHA JA SEKI	사	SA	shè		se6	xạ	jhià
黫				yān		jan1		
黬	KAN KEN AN EN			yán		ngaam4		
黭	EN AN ON			yǎn		am2 jim2		
黮	TAN DON DAN CHIN JIN	담	TAM	dǎn		sam6 taam5		
黯	AN	암	AM	àn	an4(8)	am2		*qæ̌m
鼅	CHI			zhī				
鼘				yuān		jyun1		
鼙	HEI BAI	비	PI	pí		pei4		*bhei
鼚	CHOU			chāng		coeng1		
鼛	KOU			gāo		gou1		
鼱	SEI SHOU			jīng		cing1 zing1		
齎	SEI SAI SHI	재	CAY	jī		zai1		
齤				quán		kyun4		
齥				xiè				
齦	GIN KON	간	KAN	kěn		han2 ngan4		
齧	KETSU GETSU	설	SEL	niè		jit6 ngaat6 ngit6		nget
齨	KYUU GU			jiù				
齩	GOU KOU	교	KYO YO	yǎo		ngaau5		
龒	RYU RYOU	룡	LYONG	lóng				
龝	SHUU	추	CHWU	qiū		cau1		
龡	SUI		CHWI	chuì		ceoi1		
癩	RAI	나 라	LA	lài		laai3		
欄	RAN	난 란	LAN	lán	lan2(44)	laan4	đan lan	*lɑn
爛	RAN	난 란	LAN	làn	lan4(126)	laan6	lạn	*lɑ̀n lɑ̀n
蠟	ROU	납 랍	LAP	là	la4(40)	laap6	rệp	*lɑp
